order_id,date_id,customer_id,channel_id,store_id,billing_address_id,shipping_address_id,status,currency_code,subtotal,tax_amount,shipping_fee,total_amount
1000009696,20241020,80,1,,2084.0,2624,FULFILLED,ARS,14250.0,2992.5,900.0,18142.5
1000010100,20241020,968,2,1.0,1946.0,1,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
1000011147,20241020,554,1,,1362.0,2376,FULFILLED,ARS,36000.0,7560.0,900.0,44460.0
1000011198,20241020,829,2,1.0,2082.0,1,FULFILLED,ARS,14850.0,3118.5,0.0,17968.5
1000011627,20241020,1127,1,,2595.0,1266,FULFILLED,ARS,58350.0,12253.5,1500.0,72103.5
1000000161,20241021,725,1,,,3908,FULFILLED,ARS,45000.0,9450.0,900.0,55350.0
1000001060,20241021,649,2,1.0,3843.0,1,FULFILLED,ARS,15750.0,3307.5,0.0,19057.5
1000001577,20241021,1168,1,,2189.0,4046,PAID,ARS,20520.0,4309.2,1200.0,26029.2
1000001779,20241021,123,1,,3735.0,2051,FULFILLED,ARS,34800.0,7308.0,900.0,43008.0
1000003318,20241021,984,2,3.0,2925.0,3,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
1000003475,20241021,1073,1,,1657.0,2376,FULFILLED,ARS,14850.0,3118.5,1200.0,19168.5
1000003573,20241021,443,1,,3546.0,3020,PAID,ARS,29400.0,6174.0,900.0,36474.0
1000003959,20241021,415,2,4.0,1594.0,4,FULFILLED,ARS,44550.0,9355.5,0.0,53905.5
1000004049,20241021,236,1,,2752.0,1264,FULFILLED,ARS,66150.0,13891.5,1500.0,81541.5
1000004978,20241021,208,2,3.0,,3,FULFILLED,ARS,31500.0,6615.0,0.0,38115.0
1000005208,20241021,138,2,1.0,1793.0,1,FULFILLED,ARS,26400.0,5544.0,0.0,31944.0
1000005448,20241021,577,2,3.0,1895.0,3,FULFILLED,ARS,45600.0,9576.0,0.0,55176.0
1000005901,20241021,353,1,,1538.0,2940,FULFILLED,ARS,34950.0,7339.5,1500.0,43789.5
1000007703,20241021,153,1,,3081.0,2322,FULFILLED,ARS,12000.0,2520.0,1500.0,16020.0
1000007778,20241021,309,2,2.0,2724.0,2,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
1000007948,20241021,1336,2,3.0,3879.0,3,FULFILLED,ARS,79200.0,16632.0,0.0,95832.0
1000007965,20241021,965,1,,1348.0,2803,FULFILLED,ARS,73500.0,15435.0,900.0,89835.0
1000008251,20241021,113,1,,2645.0,2415,FULFILLED,ARS,34200.0,7182.0,1500.0,42882.0
1000009125,20241021,1322,2,1.0,1631.0,1,FULFILLED,ARS,62910.0,13211.1,0.0,76121.1
1000010344,20241021,1105,1,,2949.0,2492,FULFILLED,ARS,120780.0,25363.8,900.0,147043.8
1000010937,20241021,330,2,4.0,3116.0,4,FULFILLED,ARS,79087.5,16608.38,0.0,95695.88
1000011527,20241021,915,2,3.0,3271.0,3,FULFILLED,ARS,12540.0,2633.4,0.0,15173.4
1000001385,20241022,755,1,,2927.0,1715,FULFILLED,ARS,12000.0,2520.0,1200.0,15720.0
1000002632,20241022,950,2,3.0,3722.0,3,FULFILLED,ARS,47340.0,9941.4,0.0,57281.4
1000004902,20241022,1154,1,,1834.0,1058,FULFILLED,ARS,44100.0,9261.0,1500.0,54861.0
1000004971,20241022,28,1,,2477.0,4137,FULFILLED,ARS,13500.0,2835.0,1200.0,17535.0
1000006129,20241022,1054,1,,3688.0,3516,FULFILLED,ARS,55800.0,11718.0,1200.0,68718.0
1000006506,20241022,623,1,,2516.0,3747,FULFILLED,ARS,35520.0,7459.2,900.0,43879.2
1000006741,20241022,417,1,,2920.0,2476,FULFILLED,ARS,40500.0,8505.0,1200.0,50205.0
1000006906,20241022,1330,1,,4173.0,3660,FULFILLED,ARS,48375.0,10158.75,1200.0,59733.75
1000007333,20241022,882,1,,,3222,FULFILLED,ARS,64350.0,13513.5,1500.0,79363.5
1000007932,20241022,168,2,1.0,3845.0,1,REFUNDED,ARS,36450.0,7654.5,0.0,44104.5
1000008183,20241022,1371,2,3.0,3229.0,3,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0
1000008692,20241022,257,1,,,1599,CREATED,ARS,27000.0,5670.0,900.0,33570.0
1000009335,20241022,510,2,4.0,3208.0,4,REFUNDED,ARS,29160.0,6123.6,0.0,35283.6
1000011033,20241022,1378,1,,2051.0,1531,FULFILLED,ARS,28500.0,5985.0,900.0,35385.0
1000011967,20241022,690,1,,2971.0,2333,FULFILLED,ARS,11760.0,2469.6,1200.0,15429.6
1000000386,20241023,299,2,1.0,,1,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5
1000000598,20241023,147,2,4.0,1020.0,4,PAID,ARS,24696.0,5186.16,0.0,29882.16
1000001932,20241023,296,2,2.0,2958.0,2,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
1000002991,20241023,690,1,,2055.0,2241,FULFILLED,ARS,64125.0,13466.25,0.0,77591.25
1000003282,20241023,133,1,,1115.0,1108,PAID,ARS,27000.0,5670.0,900.0,33570.0
1000004088,20241023,577,1,,2032.0,3138,CANCELLED,ARS,34020.0,7144.2,900.0,42064.2
1000004197,20241023,189,2,2.0,1885.0,2,CANCELLED,ARS,36450.0,7654.5,0.0,44104.5
1000004999,20241023,483,2,4.0,2836.0,4,FULFILLED,ARS,44700.0,9387.0,0.0,54087.0
1000005917,20241023,1161,1,,1359.0,1455,PAID,ARS,57000.0,11970.0,900.0,69870.0
1000005975,20241023,1129,1,,,2950,FULFILLED,ARS,23520.0,4939.2,900.0,29359.2
1000007160,20241023,223,2,4.0,,4,FULFILLED,ARS,16170.0,3395.7,0.0,19565.7
1000008027,20241023,791,1,,3306.0,2640,FULFILLED,ARS,46260.0,9714.6,0.0,55974.6
1000008137,20241023,387,1,,2809.0,3999,PAID,ARS,10800.0,2268.0,1500.0,14568.0
1000008199,20241023,492,2,2.0,2163.0,2,FULFILLED,ARS,54720.0,11491.2,0.0,66211.2
1000008845,20241023,1412,2,4.0,1186.0,4,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
1000008925,20241023,454,2,4.0,1266.0,4,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
1000009800,20241023,867,2,3.0,1611.0,3,REFUNDED,ARS,28500.0,5985.0,0.0,34485.0
1000000621,20241024,751,1,,3842.0,3746,FULFILLED,ARS,69300.0,14553.0,900.0,84753.0
1000000685,20241024,810,1,,2909.0,4058,FULFILLED,ARS,27000.0,5670.0,1500.0,34170.0
1000000863,20241024,476,1,,1374.0,3369,CREATED,ARS,44040.0,9248.4,900.0,54188.4
1000003047,20241024,817,2,3.0,2976.0,3,PAID,ARS,26400.0,5544.0,0.0,31944.0
1000003271,20241024,882,2,3.0,3197.0,3,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
1000003371,20241024,790,2,3.0,2665.0,3,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0
1000004201,20241024,996,2,4.0,1682.0,4,PAID,ARS,62100.0,13041.0,0.0,75141.0
1000005376,20241024,824,1,,3133.0,3539,FULFILLED,ARS,13500.0,2835.0,900.0,17235.0
1000005453,20241024,645,2,4.0,2865.0,4,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
1000005659,20241024,350,2,2.0,,2,FULFILLED,ARS,26460.0,5556.6,0.0,32016.6
1000005980,20241024,375,2,2.0,1739.0,2,PAID,ARS,29160.0,6123.6,0.0,35283.6
1000006127,20241024,1128,2,3.0,1747.0,3,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
1000007164,20241024,1498,1,,3315.0,1798,FULFILLED,ARS,24300.0,5103.0,900.0,30303.0
1000007566,20241024,87,1,,2607.0,1042,PAID,ARS,62040.0,13028.4,900.0,75968.4
1000007696,20241024,1316,2,4.0,1408.0,4,FULFILLED,ARS,24825.0,5213.25,0.0,30038.25
1000007728,20241024,344,2,4.0,3683.0,4,FULFILLED,ARS,73020.0,15334.2,0.0,88354.2
1000008232,20241024,969,1,,1542.0,2163,FULFILLED,ARS,30000.0,6300.0,1200.0,37500.0
1000008853,20241024,53,2,2.0,,2,FULFILLED,ARS,14175.0,2976.75,0.0,17151.75
1000009770,20241024,1265,1,,1267.0,1804,FULFILLED,ARS,21600.0,4536.0,1200.0,27336.0
1000009892,20241024,1496,2,3.0,3757.0,3,FULFILLED,ARS,39690.0,8334.9,0.0,48024.9
1000011342,20241024,299,1,,,2233,FULFILLED,ARS,31350.0,6583.5,0.0,37933.5
1000011537,20241024,577,1,,,1615,FULFILLED,ARS,22800.0,4788.0,900.0,28488.0
1000011908,20241024,660,1,,1529.0,1965,FULFILLED,ARS,29400.0,6174.0,1200.0,36774.0
1000000272,20241025,844,1,,3885.0,2057,FULFILLED,ARS,26400.0,5544.0,1200.0,33144.0
1000000591,20241025,258,1,,,1650,FULFILLED,ARS,24000.0,5040.0,900.0,29940.0
1000000767,20241025,436,1,,1910.0,1119,FULFILLED,ARS,10260.0,2154.6,0.0,12414.6
1000001969,20241025,1301,1,,1844.0,3128,PAID,ARS,64800.0,13608.0,0.0,78408.0
1000002316,20241025,1445,1,,2091.0,2976,CANCELLED,ARS,12348.0,2593.08,1500.0,16441.08
1000002686,20241025,461,1,,3294.0,3427,CANCELLED,ARS,44100.0,9261.0,0.0,53361.0
1000004954,20241025,16,1,,2003.0,4072,REFUNDED,ARS,25872.0,5433.12,1500.0,32805.12
1000005822,20241025,1033,1,,1963.0,3377,FULFILLED,ARS,23148.0,4861.08,900.0,28909.08
1000007142,20241025,1022,1,,1356.0,1958,REFUNDED,ARS,25650.0,5386.5,1200.0,32236.5
1000007893,20241025,19,2,4.0,1615.0,4,PAID,ARS,24300.0,5103.0,0.0,29403.0
1000008468,20241025,1145,2,2.0,3016.0,2,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
1000009331,20241025,526,1,,1353.0,2844,PAID,ARS,21600.0,4536.0,900.0,27036.0
1000010107,20241025,135,2,1.0,,1,FULFILLED,ARS,61578.0,12931.38,0.0,74509.38
1000010333,20241025,1393,1,,1382.0,1041,FULFILLED,ARS,29400.0,6174.0,1500.0,37074.0
1000010384,20241025,224,1,,,4170,FULFILLED,ARS,45000.0,9450.0,900.0,55350.0
1000010629,20241025,512,1,,2668.0,2592,REFUNDED,ARS,23520.0,4939.2,1500.0,29959.2
1000010942,20241025,801,1,,2434.0,3883,FULFILLED,ARS,58995.0,12388.95,1500.0,72883.95
1000011158,20241025,564,1,,2139.0,1917,FULFILLED,ARS,29400.0,6174.0,1200.0,36774.0
1000011526,20241025,736,1,,2938.0,3339,FULFILLED,ARS,23520.0,4939.2,1200.0,29659.2
1000000183,20241026,693,2,1.0,2834.0,1,PAID,ARS,27000.0,5670.0,0.0,32670.0
1000000248,20241026,522,2,4.0,3135.0,4,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
1000000705,20241026,767,1,,2707.0,3458,CANCELLED,ARS,60600.0,12726.0,900.0,74226.0
1000000728,20241026,1495,1,,3144.0,1958,FULFILLED,ARS,77805.0,16339.05,1200.0,95344.05
1000001082,20241026,1200,1,,1855.0,3456,CANCELLED,ARS,37620.0,7900.2,1200.0,46720.2
1000001128,20241026,1399,2,3.0,,3,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
1000002743,20241026,1192,2,4.0,,4,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
1000003032,20241026,493,2,4.0,1775.0,4,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0
1000004705,20241026,865,2,2.0,1620.0,2,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
1000005132,20241026,1378,2,4.0,3345.0,4,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
1000005770,20241026,855,1,,3733.0,2321,FULFILLED,ARS,30000.0,6300.0,900.0,37200.0
1000006014,20241026,1488,2,4.0,2653.0,4,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0
1000006310,20241026,873,1,,1669.0,2676,FULFILLED,ARS,11760.0,2469.6,1500.0,15729.6
1000006936,20241026,696,1,,2135.0,2287,FULFILLED,ARS,25200.0,5292.0,900.0,31392.0
1000007032,20241026,75,1,,3318.0,3636,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0
1000007752,20241026,1242,1,,3813.0,3869,FULFILLED,ARS,38475.0,8079.75,0.0,46554.75
1000011177,20241026,507,1,,4038.0,1575,PAID,ARS,23940.0,5027.4,1200.0,30167.4
1000000458,20241027,498,1,,,3166,FULFILLED,ARS,39750.0,8347.5,0.0,48097.5
1000000676,20241027,997,2,2.0,1593.0,2,FULFILLED,ARS,48510.0,10187.1,0.0,58697.1
1000000787,20241027,1186,2,1.0,2620.0,1,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
1000000877,20241027,1176,2,1.0,2293.0,1,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0
1000002218,20241027,498,1,,2301.0,3305,PAID,ARS,10800.0,2268.0,900.0,13968.0
1000002912,20241027,822,2,3.0,3809.0,3,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
1000003713,20241027,115,2,1.0,2233.0,1,REFUNDED,ARS,48510.0,10187.1,0.0,58697.1
1000005479,20241027,22,1,,,3790,PAID,ARS,13500.0,2835.0,1200.0,17535.0
1000008774,20241027,653,1,,2000.0,1582,FULFILLED,ARS,48000.0,10080.0,0.0,58080.0
1000009910,20241027,1184,2,4.0,2222.0,4,FULFILLED,ARS,20520.0,4309.2,0.0,24829.2
1000010488,20241027,53,2,2.0,2902.0,2,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
1000010776,20241027,1285,2,4.0,2625.0,4,CANCELLED,ARS,49200.0,10332.0,0.0,59532.0
1000010959,20241027,1453,1,,1975.0,1211,FULFILLED,ARS,37620.0,7900.2,0.0,45520.2
1000000440,20241028,462,2,2.0,2330.0,2,FULFILLED,ARS,60840.0,12776.4,0.0,73616.4
1000000604,20241028,855,1,,3606.0,1836,FULFILLED,ARS,48510.0,10187.1,1200.0,59897.1
1000003083,20241028,293,1,,,3567,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
1000003741,20241028,601,1,,1799.0,1234,FULFILLED,ARS,56160.0,11793.6,900.0,68853.6
1000003917,20241028,257,2,4.0,3888.0,4,PAID,ARS,40500.0,8505.0,0.0,49005.0
1000003986,20241028,1382,2,4.0,1093.0,4,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
1000005187,20241028,337,2,1.0,1032.0,1,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
1000006043,20241028,1073,2,3.0,3353.0,3,FULFILLED,ARS,11340.0,2381.4,0.0,13721.4
1000006350,20241028,819,1,,1471.0,3030,FULFILLED,ARS,40500.0,8505.0,900.0,49905.0
1000007029,20241028,409,2,4.0,2839.0,4,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0
1000007139,20241028,1271,1,,2035.0,1460,REFUNDED,ARS,21168.0,4445.28,900.0,26513.28
1000007999,20241028,9,2,3.0,3779.0,3,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
1000008051,20241028,506,1,,2190.0,1878,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0
1000008197,20241028,1392,1,,3257.0,3670,REFUNDED,ARS,14250.0,2992.5,1200.0,18442.5
1000008871,20241028,1081,1,,,1497,FULFILLED,ARS,23940.0,5027.4,900.0,29867.4
1000010928,20241028,967,1,,3265.0,1038,FULFILLED,ARS,16170.0,3395.7,900.0,20465.7
1000000156,20241029,833,2,2.0,2190.0,2,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5
1000000468,20241029,1188,1,,2493.0,3140,CREATED,ARS,37620.0,7900.2,1500.0,47020.2
1000000749,20241029,867,1,,1009.0,3175,FULFILLED,ARS,26400.0,5544.0,1500.0,33444.0
1000001965,20241029,567,1,,2577.0,1604,FULFILLED,ARS,62685.0,13163.85,1500.0,77348.85
1000002513,20241029,397,1,,2344.0,2944,FULFILLED,ARS,10800.0,2268.0,1500.0,14568.0
1000002611,20241029,1274,1,,3416.0,1436,PAID,ARS,109008.0,22891.68,1500.0,133399.68
1000003196,20241029,818,2,1.0,2312.0,1,FULFILLED,ARS,67500.0,14175.0,0.0,81675.0
1000003732,20241029,958,1,,3976.0,1564,FULFILLED,ARS,52380.0,10999.8,900.0,64279.8
1000003769,20241029,200,2,3.0,1730.0,3,CANCELLED,ARS,29400.0,6174.0,0.0,35574.0
1000004529,20241029,1448,1,,,1854,FULFILLED,ARS,22734.0,4774.14,900.0,28408.14
1000004887,20241029,348,1,,,2657,FULFILLED,ARS,34200.0,7182.0,1200.0,42582.0
1000005611,20241029,135,2,2.0,2108.0,2,PAID,ARS,78300.0,16443.0,0.0,94743.0
1000005900,20241029,500,1,,3731.0,3389,FULFILLED,ARS,40500.0,8505.0,900.0,49905.0
1000007203,20241029,1341,1,,2521.0,2779,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0
1000007255,20241029,32,2,3.0,4083.0,3,FULFILLED,ARS,11340.0,2381.4,0.0,13721.4
1000008303,20241029,1347,2,4.0,3115.0,4,FULFILLED,ARS,22680.0,4762.8,0.0,27442.8
1000009112,20241029,165,1,,,1685,FULFILLED,ARS,30000.0,6300.0,1500.0,37800.0
1000009724,20241029,1185,1,,3883.0,2225,FULFILLED,ARS,22800.0,4788.0,900.0,28488.0
1000000285,20241030,386,1,,2033.0,2439,CANCELLED,ARS,15000.0,3150.0,1200.0,19350.0
1000001052,20241030,1409,1,,2427.0,3651,CANCELLED,ARS,34200.0,7182.0,1200.0,42582.0
1000002047,20241030,382,1,,,4133,FULFILLED,ARS,68827.5,14453.78,0.0,83281.28
1000002251,20241030,1315,1,,4126.0,1500,FULFILLED,ARS,40500.0,8505.0,1500.0,50505.0
1000002952,20241030,1208,1,,,1570,FULFILLED,ARS,66750.0,14017.5,0.0,80767.5
1000003385,20241030,1473,2,3.0,3271.0,3,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0
1000003626,20241030,727,2,4.0,3185.0,4,REFUNDED,ARS,32400.0,6804.0,0.0,39204.0
1000003921,20241030,1418,1,,3026.0,1307,PAID,ARS,42750.0,8977.5,1500.0,53227.5
1000003935,20241030,817,1,,1126.0,1501,FULFILLED,ARS,30000.0,6300.0,1200.0,37500.0
1000005195,20241030,855,1,,,1001,FULFILLED,ARS,45000.0,9450.0,1500.0,55950.0
1000005847,20241030,1002,2,3.0,1111.0,3,FULFILLED,ARS,66780.0,14023.8,0.0,80803.8
1000007760,20241030,1289,2,2.0,3878.0,2,FULFILLED,ARS,38808.0,8149.68,0.0,46957.68
1000008185,20241030,1027,1,,3507.0,3667,FULFILLED,ARS,34200.0,7182.0,1200.0,42582.0
1000009390,20241030,872,1,,2418.0,3448,FULFILLED,ARS,40500.0,8505.0,1200.0,50205.0
1000009758,20241030,938,2,4.0,4119.0,4,FULFILLED,ARS,57372.0,12048.12,0.0,69420.12
1000009833,20241030,769,1,,2083.0,1920,FULFILLED,ARS,14175.0,2976.75,900.0,18051.75
1000010562,20241030,367,1,,2452.0,1868,PAID,ARS,23520.0,4939.2,1200.0,29659.2
1000010795,20241030,711,1,,2214.0,3371,FULFILLED,ARS,9720.0,2041.2,1200.0,12961.2
1000011492,20241030,837,1,,3814.0,2211,PAID,ARS,63780.0,13393.8,1200.0,78373.8
1000000959,20241031,693,1,,2951.0,1414,CANCELLED,ARS,31752.0,6667.92,1200.0,39619.92
1000000984,20241031,783,1,,1380.0,2605,FULFILLED,ARS,34200.0,7182.0,1500.0,42882.0
1000001643,20241031,1232,1,,1864.0,4034,FULFILLED,ARS,35910.0,7541.1,900.0,44351.1
1000003522,20241031,335,1,,1914.0,3930,CANCELLED,ARS,35280.0,7408.8,900.0,43588.8
1000005171,20241031,42,2,4.0,2329.0,4,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
1000005239,20241031,455,1,,2096.0,4181,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
1000005462,20241031,731,1,,2362.0,3060,FULFILLED,ARS,61200.0,12852.0,900.0,74952.0
1000006360,20241031,307,1,,3985.0,1396,FULFILLED,ARS,50100.0,10521.0,1200.0,61821.0
1000008797,20241031,565,2,4.0,3607.0,4,FULFILLED,ARS,15435.0,3241.35,0.0,18676.35
1000011040,20241031,1306,2,3.0,1683.0,3,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
1000011126,20241031,939,2,1.0,2999.0,1,CANCELLED,ARS,52500.0,11025.0,0.0,63525.0
1000000437,20241101,126,1,,,1069,PAID,ARS,42750.0,8977.5,0.0,51727.5
1000001794,20241101,436,1,,2633.0,3928,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
1000001881,20241101,866,1,,3059.0,1867,FULFILLED,ARS,45600.0,9576.0,0.0,55176.0
1000001939,20241101,851,2,2.0,3027.0,2,FULFILLED,ARS,51000.0,10710.0,0.0,61710.0
1000002006,20241101,791,2,2.0,4116.0,2,PAID,ARS,21600.0,4536.0,0.0,26136.0
1000002079,20241101,832,1,,4157.0,3474,PAID,ARS,64500.0,13545.0,900.0,78945.0
1000002272,20241101,4,2,1.0,1147.0,1,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0
1000002629,20241101,1356,2,4.0,3262.0,4,FULFILLED,ARS,13200.0,2772.0,0.0,15972.0
1000004104,20241101,771,2,1.0,3390.0,1,PAID,ARS,32400.0,6804.0,0.0,39204.0
1000004204,20241101,1000,2,3.0,,3,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0
1000006346,20241101,1043,1,,1123.0,3461,CANCELLED,ARS,25260.0,5304.6,900.0,31464.6
1000006501,20241101,1348,1,,1246.0,1686,CANCELLED,ARS,44100.0,9261.0,900.0,54261.0
1000007296,20241101,1395,2,4.0,1475.0,4,FULFILLED,ARS,78390.0,16461.9,0.0,94851.9
1000007741,20241101,707,1,,3222.0,1447,FULFILLED,ARS,35970.0,7553.7,1200.0,44723.7
1000008788,20241101,652,2,3.0,1104.0,3,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
1000009016,20241101,914,2,3.0,1333.0,3,FULFILLED,ARS,31350.0,6583.5,0.0,37933.5
1000009068,20241101,322,2,3.0,3146.0,3,PAID,ARS,24300.0,5103.0,0.0,29403.0
1000009111,20241101,1169,1,,3321.0,2063,FULFILLED,ARS,35280.0,7408.8,1500.0,44188.8
1000010208,20241101,393,1,,3159.0,2850,PAID,ARS,34200.0,7182.0,1200.0,42582.0
1000010270,20241101,1309,1,,3866.0,1476,PAID,ARS,22800.0,4788.0,0.0,27588.0
1000000368,20241102,1056,1,,2501.0,3057,CANCELLED,ARS,21600.0,4536.0,1200.0,27336.0
1000001703,20241102,1018,1,,1070.0,4184,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0
1000001787,20241102,713,2,4.0,1544.0,4,FULFILLED,ARS,41160.0,8643.6,0.0,49803.6
1000002154,20241102,503,2,2.0,,2,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
1000002217,20241102,855,2,3.0,2592.0,3,FULFILLED,ARS,62532.0,13131.72,0.0,75663.72
1000002341,20241102,382,1,,3156.0,2622,CREATED,ARS,21600.0,4536.0,1200.0,27336.0
1000002840,20241102,624,1,,3373.0,1744,FULFILLED,ARS,40500.0,8505.0,1200.0,50205.0
1000004394,20241102,96,1,,,1889,PAID,ARS,33000.0,6930.0,1500.0,41430.0
1000004789,20241102,1335,1,,3564.0,3814,CREATED,ARS,30000.0,6300.0,1200.0,37500.0
1000005494,20241102,1484,1,,4068.0,1841,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0
1000005683,20241102,616,1,,3205.0,3734,FULFILLED,ARS,10800.0,2268.0,1500.0,14568.0
1000006522,20241102,569,1,,,1737,FULFILLED,ARS,85387.5,17931.38,900.0,104218.88
1000006685,20241102,400,2,2.0,2913.0,2,PAID,ARS,14700.0,3087.0,0.0,17787.0
1000008370,20241102,703,1,,3450.0,4098,FULFILLED,ARS,32340.0,6791.4,1200.0,40331.4
1000009785,20241102,893,2,3.0,3013.0,3,CANCELLED,ARS,40800.0,8568.0,0.0,49368.0
1000010192,20241102,11,1,,2544.0,4173,PAID,ARS,22680.0,4762.8,900.0,28342.8
1000011372,20241102,1461,1,,1001.0,4130,CANCELLED,ARS,38808.0,8149.68,900.0,47857.68
1000011597,20241102,915,2,1.0,2516.0,1,CREATED,ARS,41400.0,8694.0,0.0,50094.0
1000001106,20241103,859,1,,2726.0,3616,FULFILLED,ARS,45000.0,9450.0,900.0,55350.0
1000001203,20241103,1317,2,1.0,2182.0,1,PAID,ARS,39600.0,8316.0,0.0,47916.0
1000001565,20241103,1309,1,,,2909,FULFILLED,ARS,22800.0,4788.0,1200.0,28788.0
1000001782,20241103,689,2,1.0,3947.0,1,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
1000001888,20241103,235,1,,3519.0,2729,FULFILLED,ARS,14250.0,2992.5,1500.0,18742.5
1000003549,20241103,1319,1,,,3841,FULFILLED,ARS,21600.0,4536.0,1200.0,27336.0
1000004742,20241103,943,1,,3366.0,3157,FULFILLED,ARS,76500.0,16065.0,0.0,92565.0
1000006427,20241103,1433,1,,1683.0,2316,FULFILLED,ARS,35910.0,7541.1,900.0,44351.1
1000006781,20241103,549,2,3.0,4145.0,3,FULFILLED,ARS,22680.0,4762.8,0.0,27442.8
1000007292,20241103,848,1,,1720.0,2605,FULFILLED,ARS,28350.0,5953.5,0.0,34303.5
1000008176,20241103,1476,1,,1686.0,1645,FULFILLED,ARS,48450.0,10174.5,1500.0,60124.5
1000008226,20241103,652,2,2.0,1250.0,2,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
1000008365,20241103,1346,2,4.0,1415.0,4,CANCELLED,ARS,36696.0,7706.16,0.0,44402.16
1000008473,20241103,1318,2,1.0,,1,PAID,ARS,29700.0,6237.0,0.0,35937.0
1000008873,20241103,1330,2,4.0,1586.0,4,PAID,ARS,33000.0,6930.0,0.0,39930.0
1000009446,20241103,670,1,,3409.0,2924,FULFILLED,ARS,60000.0,12600.0,1200.0,73800.0
1000009502,20241103,906,1,,1341.0,3109,FULFILLED,ARS,37044.0,7779.24,900.0,45723.24
1000009846,20241103,828,1,,3005.0,3541,FULFILLED,ARS,13230.0,2778.3,1500.0,17508.3
1000010308,20241103,1293,1,,2275.0,3564,FULFILLED,ARS,20520.0,4309.2,900.0,25729.2
1000011108,20241103,1456,1,,1489.0,2383,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0
1000011975,20241103,732,1,,,3957,CREATED,ARS,24000.0,5040.0,900.0,29940.0
1000000052,20241104,969,1,,,2608,FULFILLED,ARS,70560.0,14817.6,0.0,85377.6
1000000290,20241104,78,1,,4027.0,3785,FULFILLED,ARS,85830.0,18024.3,1500.0,105354.3
1000000298,20241104,849,2,1.0,1532.0,1,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
1000000826,20241104,858,2,1.0,2344.0,1,PAID,ARS,37800.0,7938.0,0.0,45738.0
1000001354,20241104,545,2,1.0,4043.0,1,FULFILLED,ARS,31752.0,6667.92,0.0,38419.92
1000002624,20241104,481,2,3.0,2081.0,3,PAID,ARS,32400.0,6804.0,0.0,39204.0
1000004139,20241104,171,1,,1786.0,3417,FULFILLED,ARS,11340.0,2381.4,1500.0,15221.4
1000004227,20241104,996,1,,1131.0,1946,FULFILLED,ARS,29400.0,6174.0,900.0,36474.0
1000004804,20241104,635,1,,1196.0,3557,PAID,ARS,23520.0,4939.2,900.0,29359.2
1000006270,20241104,1472,1,,,2327,PAID,ARS,14700.0,3087.0,900.0,18687.0
1000006976,20241104,1405,2,4.0,3706.0,4,FULFILLED,ARS,37800.0,7938.0,0.0,45738.0
1000007424,20241104,487,1,,3675.0,1641,REFUNDED,ARS,78120.0,16405.2,900.0,95425.2
