shipment_id,shipped_date_id,delivered_date_id,customer_id,channel_id,store_id,shipping_address_id,carrier,tracking_number,status,shipped_at_time,delivered_at_time
9000009796,20240906,20240907,210,2,1.0,1,PICKUP,,DELIVERED,01:30:14,01:30:14
9000010050,20240906,20240908,795,1,,1645,Correo Argentino,TRK-C85QKWSGPS,DELIVERED,02:37:18,02:37:18
9000011038,20240906,20240910,951,1,,1836,Correo Argentino,TRK-GMMUKAX5F9,DELIVERED,17:11:28,17:11:28
9000011832,20240906,20240911,459,1,,3877,Correo Argentino,TRK-5VAJARGJXX,SHIPPED,04:17:45,04:17:45
9000011985,20240906,20240911,1174,1,,3561,Correo Argentino,TRK-UQ6HH4HXT3,DELIVERED,10:49:42,10:49:42
9000000174,20240907,20240908,672,2,2.0,2,PICKUP,,DELIVERED,01:13:23,01:13:23
9000000450,20240907,20240909,789,1,,2380,Correo Argentino,TRK-V1L0BZIPL3,DELIVERED,20:44:17,20:44:17
9000000695,20240907,20240908,881,2,1.0,1,PICKUP,,DELIVERED,04:30:01,04:30:01
9000000766,20240907,20240911,696,1,,1521,Correo Argentino,TRK-5O3MZ4VQHB,DELIVERED,23:36:33,23:36:33
9000001008,20240907,20240910,843,1,,3725,Correo Argentino,TRK-I2HQ9854KY,DELIVERED,15:43:01,15:43:01
9000001518,20240907,20240911,405,1,,1477,Correo Argentino,TRK-3L2M09387I,DELIVERED,18:11:06,18:11:06
9000002580,20240907,20240913,420,1,,1346,Correo Argentino,TRK-9JLJMQDHE8,DELIVERED,17:24:59,17:24:59
9000003777,20240907,20240908,382,2,1.0,1,PICKUP,,DELIVERED,16:44:12,16:44:12
9000005868,20240907,20240908,1101,2,1.0,1,PICKUP,,DELIVERED,14:20:39,14:20:39
9000006847,20240907,20240911,1252,1,,1745,Correo Argentino,TRK-YUVWG2OSDP,DELIVERED,07:37:16,07:37:16
9000007124,20240907,20240908,916,2,3.0,3,PICKUP,,DELIVERED,02:33:24,02:33:24
9000007825,20240907,20240910,437,1,,1255,Correo Argentino,TRK-NM9TM5TPJN,DELIVERED,08:14:52,08:14:52
9000008783,20240907,20240912,1139,1,,3194,Correo Argentino,TRK-QCDAXMBDOR,DELIVERED,12:25:19,12:25:19
9000009194,20240907,20240908,155,2,3.0,3,PICKUP,,SHIPPED,01:26:21,01:26:21
9000009396,20240907,20240914,25,1,,1289,Correo Argentino,TRK-FM6VD2UFAR,DELIVERED,04:38:57,04:38:57
9000009759,20240907,20240908,1148,2,4.0,4,PICKUP,,DELIVERED,09:06:20,09:06:20
9000010206,20240907,20240909,232,1,,2013,Correo Argentino,TRK-RUH2ZH8NTW,SHIPPED,22:35:04,22:35:04
9000003601,20240908,20240912,505,1,,1152,Correo Argentino,TRK-723GAXFZ4E,DELIVERED,12:45:46,12:45:46
9000007382,20240908,20240909,1344,2,3.0,3,PICKUP,,SHIPPED,13:27:28,13:27:28
9000007523,20240908,20240910,344,1,,2736,Correo Argentino,TRK-AJDH9TGRKE,DELIVERED,10:00:23,10:00:23
9000008773,20240908,20240912,1048,1,,2729,Correo Argentino,TRK-WM9N025QN9,DELIVERED,17:00:30,17:00:30
9000008903,20240908,20240909,1322,2,1.0,1,PICKUP,,DELIVERED,17:35:44,17:35:44
9000008942,20240908,20240910,1362,1,,3416,Correo Argentino,TRK-B8KOUOJBU8,SHIPPED,09:27:38,09:27:38
9000009205,20240908,20240912,214,1,,1455,Correo Argentino,TRK-BZ0PJ4X6N0,SHIPPED,20:48:10,20:48:10
9000010611,20240908,20240912,1108,1,,3206,Correo Argentino,TRK-542YP6C7GT,DELIVERED,09:24:35,09:24:35
9000011174,20240908,20240909,406,2,4.0,4,PICKUP,,DELIVERED,11:09:11,11:09:11
9000011358,20240908,20240909,34,2,3.0,3,PICKUP,,DELIVERED,16:51:39,16:51:39
9000011776,20240908,20240912,1316,1,,2717,Correo Argentino,TRK-6DI8C8LW0S,DELIVERED,16:12:29,16:12:29
9000000182,20240909,20240916,403,1,,3603,Correo Argentino,TRK-3VO06V5F4C,DELIVERED,21:03:06,21:03:06
9000002015,20240909,20240910,884,2,4.0,4,PICKUP,,SHIPPED,22:51:51,22:51:51
9000002530,20240909,20240914,1160,1,,1978,Correo Argentino,TRK-O776VX60RA,DELIVERED,03:16:31,03:16:31
9000002958,20240909,20240910,428,2,1.0,1,PICKUP,,DELIVERED,12:41:47,12:41:47
9000002969,20240909,20240914,584,1,,1850,Correo Argentino,TRK-8I5OUOTN46,DELIVERED,06:18:15,06:18:15
9000003974,20240909,20240913,42,1,,3941,Correo Argentino,TRK-JQ4HOH6Z3Y,DELIVERED,04:12:49,04:12:49
9000004438,20240909,20240912,694,1,,3487,Correo Argentino,TRK-O6H3JKAAGB,DELIVERED,13:44:38,13:44:38
9000004962,20240909,20240912,371,1,,4181,Correo Argentino,TRK-AZK5SCCV3E,DELIVERED,12:54:11,12:54:11
9000006855,20240909,20240914,192,1,,3094,Correo Argentino,TRK-1H8IF2BIUN,DELIVERED,22:30:29,22:30:29
9000007620,20240909,20240913,217,1,,2850,Correo Argentino,TRK-JM9ZR1N6N5,DELIVERED,23:56:47,23:56:47
9000008215,20240909,20240910,935,2,3.0,3,PICKUP,,DELIVERED,23:04:19,23:04:19
9000011203,20240909,20240910,132,2,2.0,2,PICKUP,,DELIVERED,18:08:01,18:08:01
9000011468,20240909,20240910,170,2,4.0,4,PICKUP,,DELIVERED,16:42:28,16:42:28
9000011918,20240909,20240912,645,1,,3606,Correo Argentino,TRK-1KHDAL46ZB,DELIVERED,06:53:02,06:53:02
9000001182,20240910,20240911,1126,2,1.0,1,PICKUP,,DELIVERED,10:38:16,10:38:16
9000003679,20240910,20240913,1067,1,,3633,Correo Argentino,TRK-NCPMDGL24Q,DELIVERED,17:27:46,17:27:46
9000003703,20240910,20240914,166,1,,1399,Correo Argentino,TRK-XWXKHNR502,DELIVERED,23:14:10,23:14:10
9000004367,20240910,20240911,298,2,1.0,1,PICKUP,,SHIPPED,01:27:41,01:27:41
9000004419,20240910,20240911,495,2,4.0,4,PICKUP,,DELIVERED,00:07:32,00:07:32
9000004506,20240910,20240914,1080,1,,4004,Correo Argentino,TRK-DM3UXM82MU,DELIVERED,09:03:16,09:03:16
9000004567,20240910,20240912,609,1,,3741,Correo Argentino,TRK-4RVYMDKFTQ,SHIPPED,23:49:01,23:49:01
9000006180,20240910,20240914,1076,1,,4170,Correo Argentino,TRK-98I21610AN,DELIVERED,23:11:32,23:11:32
9000008041,20240910,20240911,1471,2,1.0,1,PICKUP,,DELIVERED,02:49:48,02:49:48
9000009277,20240910,20240915,725,1,,1079,Correo Argentino,TRK-DZOPDWPRTT,SHIPPED,01:03:45,01:03:45
9000009779,20240910,20240914,955,1,,2997,Correo Argentino,TRK-7VESD28YJM,DELIVERED,21:45:43,21:45:43
9000009813,20240910,20240911,553,2,2.0,2,PICKUP,,DELIVERED,14:22:03,14:22:03
9000009837,20240910,20240915,609,1,,3920,Correo Argentino,TRK-JS6NA8APBP,DELIVERED,04:24:43,04:24:43
9000010014,20240910,20240914,1455,1,,3196,Correo Argentino,TRK-EIMA6X2QPM,SHIPPED,23:19:27,23:19:27
9000011439,20240910,20240911,420,2,2.0,2,PICKUP,,DELIVERED,23:57:40,23:57:40
9000011704,20240910,20240911,691,2,1.0,1,PICKUP,,DELIVERED,02:00:28,02:00:28
9000000631,20240911,20240912,992,2,3.0,3,PICKUP,,DELIVERED,12:23:09,12:23:09
9000001307,20240911,20240912,1094,2,2.0,2,PICKUP,,READY,08:55:52,08:55:52
9000002578,20240911,20240912,99,2,4.0,4,PICKUP,,READY,18:07:00,18:07:00
9000002910,20240911,20240915,1168,1,,1774,Correo Argentino,TRK-TBYGPE93ZU,DELIVERED,09:05:35,09:05:35
9000003642,20240911,20240912,1399,2,1.0,1,PICKUP,,DELIVERED,01:24:53,01:24:53
9000004150,20240911,20240914,615,1,,1043,Correo Argentino,TRK-C62J2N0RTN,DELIVERED,14:10:29,14:10:29
9000005642,20240911,20240912,812,2,1.0,1,PICKUP,,DELIVERED,13:55:17,13:55:17
9000005796,20240911,20240915,972,1,,3871,Correo Argentino,TRK-I2BUKWCIN0,SHIPPED,12:35:07,12:35:07
9000006058,20240911,20240912,75,2,3.0,3,PICKUP,,DELIVERED,19:20:48,19:20:48
9000006257,20240911,20240913,1258,1,,4076,Correo Argentino,TRK-BD6NNAQA5O,DELIVERED,19:39:37,19:39:37
9000006402,20240911,20240912,1312,2,2.0,2,PICKUP,,DELIVERED,21:36:13,21:36:13
9000006487,20240911,20240912,152,2,2.0,2,PICKUP,,DELIVERED,22:14:02,22:14:02
9000006647,20240911,20240913,380,1,,3083,Correo Argentino,TRK-ZACCWGSG1L,DELIVERED,08:21:53,08:21:53
9000007042,20240911,20240913,1114,1,,1279,Correo Argentino,TRK-D2FLXIGV7M,DELIVERED,09:19:31,09:19:31
9000007583,20240911,20240913,492,1,,4084,Correo Argentino,TRK-1GWUWM07ZQ,DELIVERED,17:11:17,17:11:17
9000008513,20240911,20240916,856,1,,2004,Correo Argentino,TRK-YCWYU2LUH0,DELIVERED,11:09:54,11:09:54
9000009092,20240911,20240913,445,1,,3241,Correo Argentino,TRK-VO8SMKLG7D,DELIVERED,06:18:18,06:18:18
9000009974,20240911,20240912,839,2,4.0,4,PICKUP,,DELIVERED,01:09:36,01:09:36
9000011274,20240911,20240912,1065,2,3.0,3,PICKUP,,DELIVERED,08:29:59,08:29:59
9000001589,20240912,20240917,835,1,,2739,Correo Argentino,TRK-K2GI57WXLW,DELIVERED,14:07:24,14:07:24
9000001801,20240912,20240917,17,1,,2965,Correo Argentino,TRK-KXZ4QC6KM6,SHIPPED,01:30:58,01:30:58
9000001880,20240912,20240916,1420,1,,1257,Correo Argentino,TRK-4UBB4KQNK4,DELIVERED,14:01:04,14:01:04
9000002248,20240912,20240916,1270,1,,1996,Correo Argentino,TRK-Q0TSXGKJTW,DELIVERED,12:45:46,12:45:46
9000002674,20240912,20240915,544,1,,2895,Correo Argentino,TRK-7UXYMBNMMM,DELIVERED,07:26:58,07:26:58
9000003709,20240912,20240915,1342,1,,1047,Correo Argentino,TRK-FPXYDR8CZC,DELIVERED,05:42:54,05:42:54
9000004042,20240912,20240917,759,1,,1377,Correo Argentino,TRK-4IQY59PBYJ,DELIVERED,17:17:26,17:17:26
9000004383,20240912,20240914,1111,1,,1363,Correo Argentino,TRK-IECDY7GLV0,DELIVERED,12:10:21,12:10:21
9000004942,20240912,20240913,656,2,1.0,1,PICKUP,,SHIPPED,09:32:44,09:32:44
9000005833,20240912,20240914,436,1,,1905,Correo Argentino,TRK-1S6Q054SLM,DELIVERED,20:57:13,20:57:13
9000006837,20240912,20240913,606,2,2.0,2,PICKUP,,DELIVERED,09:40:33,09:40:33
9000006851,20240912,20240915,823,1,,1591,Correo Argentino,TRK-SAQEPPBUPH,DELIVERED,08:02:53,08:02:53
9000008188,20240912,20240913,254,2,3.0,3,PICKUP,,DELIVERED,14:55:10,14:55:10
9000008274,20240912,20240915,256,1,,1321,Correo Argentino,TRK-PHHEKNMPVJ,SHIPPED,07:37:42,07:37:42
9000008539,20240912,20240914,1489,1,,1070,Correo Argentino,TRK-99CUP0IH38,DELIVERED,01:48:02,01:48:02
9000008735,20240912,20240913,781,2,2.0,2,PICKUP,,DELIVERED,08:01:14,08:01:14
9000008802,20240912,20240916,1434,1,,2876,Correo Argentino,TRK-HCWTY1JKCQ,DELIVERED,16:43:57,16:43:57
9000008839,20240912,20240914,774,1,,4138,Correo Argentino,TRK-WJOF0VUCMR,DELIVERED,17:10:09,17:10:09
9000009548,20240912,20240913,1491,2,4.0,4,PICKUP,,DELIVERED,21:02:52,21:02:52
9000009963,20240912,20240913,1145,2,4.0,4,PICKUP,,DELIVERED,23:45:40,23:45:40
9000010236,20240912,20240913,480,2,3.0,3,PICKUP,,DELIVERED,09:07:48,09:07:48
9000010478,20240912,20240914,1107,1,,2170,Correo Argentino,TRK-TGNRI5I3MM,DELIVERED,11:25:39,11:25:39
9000010487,20240912,20240917,714,1,,2729,Correo Argentino,TRK-CKHF8V3BFS,DELIVERED,06:20:18,06:20:18
9000010692,20240912,20240919,1291,1,,3963,Correo Argentino,TRK-YXMJSUJ8PE,READY,07:59:14,07:59:14
9000000048,20240913,20240914,408,2,2.0,2,PICKUP,,READY,16:10:57,16:10:57
9000000244,20240913,20240914,1341,2,1.0,1,PICKUP,,DELIVERED,02:03:43,02:03:43
9000000307,20240913,20240918,800,1,,4189,Correo Argentino,TRK-5G2YLFVGPI,DELIVERED,19:02:18,19:02:18
9000000337,20240913,20240915,254,1,,3434,Correo Argentino,TRK-PCJPUF7VXQ,DELIVERED,01:56:03,01:56:03
9000000764,20240913,20240917,165,1,,1909,Correo Argentino,TRK-J0876024P4,DELIVERED,04:59:33,04:59:33
9000001010,20240913,20240914,787,2,1.0,1,PICKUP,,DELIVERED,06:57:11,06:57:11
9000001050,20240913,20240916,888,1,,3934,Correo Argentino,TRK-D5JADFY056,DELIVERED,03:59:39,03:59:39
9000001938,20240913,20240918,533,1,,3036,Correo Argentino,TRK-PGY6CU6PD8,DELIVERED,16:43:01,16:43:01
9000002831,20240913,20240916,183,1,,2495,Correo Argentino,TRK-KFWSFC78VW,DELIVERED,19:58:25,19:58:25
9000003915,20240913,20240918,620,1,,3488,Correo Argentino,TRK-69M3AMNYOR,DELIVERED,23:03:07,23:03:07
9000005752,20240913,20240917,825,1,,2188,Correo Argentino,TRK-0MM8KE61YS,DELIVERED,12:26:03,12:26:03
9000007904,20240913,20240915,868,1,,2652,Correo Argentino,TRK-04R0Y1GRW2,DELIVERED,07:41:18,07:41:18
9000007987,20240913,20240916,396,1,,3635,Correo Argentino,TRK-4SM0TNEJB4,DELIVERED,14:31:51,14:31:51
9000009077,20240913,20240914,69,2,4.0,4,PICKUP,,DELIVERED,21:55:47,21:55:47
9000010780,20240913,20240918,306,1,,2251,Correo Argentino,TRK-5YKBRGNI5I,DELIVERED,12:28:23,12:28:23
9000011114,20240913,20240918,465,1,,3590,Correo Argentino,TRK-499ZX1GAEH,DELIVERED,16:33:14,16:33:14
9000011214,20240913,20240917,822,1,,1089,Correo Argentino,TRK-G7ZMG5XUV0,DELIVERED,19:46:26,19:46:26
9000011389,20240913,20240918,1027,1,,3410,Correo Argentino,TRK-YBMBAW5DBE,DELIVERED,18:29:09,18:29:09
9000011552,20240913,20240918,581,1,,3478,Correo Argentino,TRK-IYV00N5LGM,DELIVERED,15:08:45,15:08:45
9000011768,20240913,20240917,872,1,,2504,Correo Argentino,TRK-U1P3T2Q7UA,SHIPPED,04:49:45,04:49:45
9000011822,20240913,20240917,768,1,,3537,Correo Argentino,TRK-XWD3OECWKW,DELIVERED,01:55:38,01:55:38
9000000978,20240914,20240918,1158,1,,1034,Correo Argentino,TRK-L4SJXC33IR,READY,15:05:39,15:05:39
9000001177,20240914,20240916,1466,1,,1960,Correo Argentino,TRK-TPH61ITBTR,DELIVERED,02:35:46,02:35:46
9000001484,20240914,20240915,308,2,1.0,1,PICKUP,,DELIVERED,11:27:12,11:27:12
9000001810,20240914,20240920,496,1,,2437,Correo Argentino,TRK-ICHO8HMR1R,DELIVERED,16:02:59,16:02:59
9000002345,20240914,20240918,747,1,,2682,Correo Argentino,TRK-2F0J72WZUQ,DELIVERED,06:36:01,06:36:01
9000002358,20240914,20240918,245,1,,1335,Correo Argentino,TRK-6FP0F05043,DELIVERED,13:36:02,13:36:02
9000003144,20240914,20240919,77,1,,1122,Correo Argentino,TRK-OMSUL1XJZJ,DELIVERED,23:05:22,23:05:22
9000003237,20240914,20240917,272,1,,1020,Correo Argentino,TRK-LHBB3HDVVP,DELIVERED,07:06:18,07:06:18
9000003898,20240914,20240915,657,2,4.0,4,PICKUP,,DELIVERED,12:11:31,12:11:31
9000004846,20240914,20240915,517,2,2.0,2,PICKUP,,DELIVERED,14:48:07,14:48:07
9000006208,20240914,20240919,1388,1,,1616,Correo Argentino,TRK-QUB5DWK6GZ,DELIVERED,19:03:52,19:03:52
9000006416,20240914,20240919,1426,1,,2341,Correo Argentino,TRK-M1NAZ3T9AW,DELIVERED,10:49:16,10:49:16
9000006633,20240914,20240915,776,2,1.0,1,PICKUP,,DELIVERED,23:15:04,23:15:04
9000007574,20240914,20240915,1222,2,4.0,4,PICKUP,,DELIVERED,11:38:46,11:38:46
9000007638,20240914,20240915,941,2,1.0,1,PICKUP,,DELIVERED,07:57:56,07:57:56
9000007751,20240914,20240916,930,1,,4059,Correo Argentino,TRK-3ZGTDG1RTH,DELIVERED,22:47:53,22:47:53
9000008424,20240914,20240919,212,1,,1670,Correo Argentino,TRK-XK1LPTJ14E,DELIVERED,01:47:26,01:47:26
9000008636,20240914,20240915,610,2,2.0,2,PICKUP,,DELIVERED,09:35:57,09:35:57
9000009875,20240914,20240917,486,1,,3432,Correo Argentino,TRK-XP2QYH5WIX,DELIVERED,01:40:50,01:40:50
9000010301,20240914,20240915,846,2,4.0,4,PICKUP,,SHIPPED,11:39:40,11:39:40
9000011436,20240914,20240917,1294,1,,2005,Correo Argentino,TRK-N966TIOPEX,DELIVERED,01:20:00,01:20:00
9000011489,20240914,20240915,659,2,2.0,2,PICKUP,,SHIPPED,21:10:13,21:10:13
9000011584,20240914,20240918,1086,1,,2607,Correo Argentino,TRK-J536JJG2XL,DELIVERED,03:45:23,03:45:23
9000001045,20240915,20240916,1356,2,2.0,2,PICKUP,,DELIVERED,13:19:53,13:19:53
9000001138,20240915,20240920,1008,1,,2756,Correo Argentino,TRK-ZFY96P5WPE,SHIPPED,20:41:21,20:41:21
9000001234,20240915,20240918,1119,1,,1082,Correo Argentino,TRK-F4SWR48TF3,DELIVERED,12:03:28,12:03:28
9000001689,20240915,20240919,728,1,,2569,Correo Argentino,TRK-IO0EMKCTHG,SHIPPED,23:30:32,23:30:32
9000001901,20240915,20240917,899,1,,1290,Correo Argentino,TRK-9MFW5Q5KCD,DELIVERED,22:26:40,22:26:40
9000002542,20240915,20240917,1172,1,,1923,Correo Argentino,TRK-324KH38HSL,DELIVERED,12:11:09,12:11:09
9000002723,20240915,20240916,606,2,4.0,4,PICKUP,,DELIVERED,04:51:29,04:51:29
9000003000,20240915,20240920,152,1,,1080,Correo Argentino,TRK-43CMU756KU,DELIVERED,10:40:36,10:40:36
9000003055,20240915,20240920,1009,1,,3099,Correo Argentino,TRK-HS9CKHZSJD,DELIVERED,21:19:25,21:19:25
9000003157,20240915,20240916,685,2,3.0,3,PICKUP,,DELIVERED,13:35:30,13:35:30
9000003175,20240915,20240918,189,1,,3060,Correo Argentino,TRK-V6B2A2Y0PU,DELIVERED,09:19:03,09:19:03
9000003954,20240915,20240916,463,2,4.0,4,PICKUP,,DELIVERED,16:45:22,16:45:22
9000004521,20240915,20240919,70,1,,1633,Correo Argentino,TRK-EBACEN5PTE,SHIPPED,05:49:53,05:49:53
9000004614,20240915,20240916,521,2,2.0,2,PICKUP,,DELIVERED,21:16:43,21:16:43
9000005212,20240915,20240916,211,2,4.0,4,PICKUP,,DELIVERED,04:47:46,04:47:46
9000005223,20240915,20240917,676,1,,3807,Correo Argentino,TRK-AYZXUEDXCK,SHIPPED,12:21:14,12:21:14
9000005878,20240915,20240916,315,2,3.0,3,PICKUP,,DELIVERED,19:24:56,19:24:56
9000005963,20240915,20240918,43,1,,2560,Correo Argentino,TRK-LRPVPUW20T,SHIPPED,03:39:11,03:39:11
9000007019,20240915,20240920,1330,1,,3256,Correo Argentino,TRK-AQGKFFE6RU,DELIVERED,10:17:30,10:17:30
9000007155,20240915,20240917,906,1,,3835,Correo Argentino,TRK-K3A9414F4T,DELIVERED,10:26:36,10:26:36
9000007513,20240915,20240916,629,2,1.0,1,PICKUP,,DELIVERED,06:20:13,06:20:13
9000008843,20240915,20240916,5,2,1.0,1,PICKUP,,DELIVERED,20:28:35,20:28:35
9000009029,20240915,20240922,1170,1,,3389,Correo Argentino,TRK-3XHU7MC7JE,DELIVERED,16:45:10,16:45:10
9000009477,20240915,20240916,841,2,2.0,2,PICKUP,,DELIVERED,05:52:22,05:52:22
9000009703,20240915,20240922,1354,1,,1351,Correo Argentino,TRK-M9DCKAUXKJ,DELIVERED,08:49:57,08:49:57
9000009708,20240915,20240916,1413,2,1.0,1,PICKUP,,DELIVERED,11:19:00,11:19:00
9000010427,20240915,20240921,1233,1,,2528,Correo Argentino,TRK-EIZHX2BSE9,DELIVERED,16:51:34,16:51:34
9000010544,20240915,20240919,751,1,,1727,Correo Argentino,TRK-89NA6SGL0B,READY,04:26:58,04:26:58
9000011433,20240915,20240916,346,2,3.0,3,PICKUP,,DELIVERED,19:03:36,19:03:36
9000011454,20240915,20240916,1214,2,3.0,3,PICKUP,,DELIVERED,09:57:47,09:57:47
9000011485,20240915,20240916,157,2,4.0,4,PICKUP,,DELIVERED,16:59:42,16:59:42
9000000051,20240916,20240919,741,1,,2863,Correo Argentino,TRK-TL9JNTSSQA,DELIVERED,06:10:33,06:10:33
9000000669,20240916,20240919,343,1,,3758,Correo Argentino,TRK-8Y62J6GOQL,DELIVERED,23:26:55,23:26:55
9000003077,20240916,20240919,904,1,,2427,Correo Argentino,TRK-QGK6NR1ZGM,DELIVERED,03:55:04,03:55:04
9000003142,20240916,20240921,974,1,,3134,Correo Argentino,TRK-HIF5VNVGO2,DELIVERED,09:31:44,09:31:44
9000003907,20240916,20240919,91,1,,3734,Correo Argentino,TRK-52W9IOFATX,SHIPPED,01:40:27,01:40:27
9000004210,20240916,20240919,257,1,,3934,Correo Argentino,TRK-MBDZP2C5D1,SHIPPED,10:46:32,10:46:32
9000005013,20240916,20240917,67,2,4.0,4,PICKUP,,DELIVERED,05:22:46,05:22:46
9000005287,20240916,20240918,565,1,,1536,Correo Argentino,TRK-11D5TQYVFG,DELIVERED,19:31:42,19:31:42
9000005723,20240916,20240917,799,2,2.0,2,PICKUP,,DELIVERED,15:14:36,15:14:36
9000006499,20240916,20240917,1468,2,1.0,1,PICKUP,,DELIVERED,19:12:53,19:12:53
9000006529,20240916,20240920,115,1,,3278,Correo Argentino,TRK-NKP98TIDS7,DELIVERED,23:14:49,23:14:49
9000006765,20240916,20240918,978,1,,3648,Correo Argentino,TRK-NWTS9PT6VX,DELIVERED,19:51:25,19:51:25
9000006860,20240916,20240919,1081,1,,3671,Correo Argentino,TRK-A8AD9DZHJL,DELIVERED,03:57:00,03:57:00
9000008836,20240916,20240918,459,1,,4191,Correo Argentino,TRK-WSAJ1Y5L1F,DELIVERED,15:52:48,15:52:48
9000009740,20240916,20240917,1170,2,2.0,2,PICKUP,,DELIVERED,02:05:17,02:05:17
9000009955,20240916,20240921,550,1,,4059,Correo Argentino,TRK-F20Y5BEC87,DELIVERED,23:46:08,23:46:08
9000011345,20240916,20240920,93,1,,3568,Correo Argentino,TRK-PNFQLY59KX,DELIVERED,01:34:02,01:34:02
9000011400,20240916,20240918,972,1,,2366,Correo Argentino,TRK-SDSLZ3B4X1,DELIVERED,00:21:00,00:21:00
9000011651,20240916,20240920,1373,1,,2067,Correo Argentino,TRK-C3C0HDNA2M,SHIPPED,04:57:53,04:57:53
9000000114,20240917,20240918,63,2,1.0,1,PICKUP,,SHIPPED,08:06:28,08:06:28
9000000788,20240917,20240922,941,1,,3126,Correo Argentino,TRK-N5TPPNUEPD,DELIVERED,14:40:42,14:40:42
9000001717,20240917,20240922,956,1,,2474,Correo Argentino,TRK-J2QL5U07W1,DELIVERED,01:39:46,01:39:46
9000001892,20240917,20240919,868,1,,2660,Correo Argentino,TRK-S05H12C3PJ,DELIVERED,23:08:17,23:08:17
9000002221,20240917,20240918,235,2,1.0,1,PICKUP,,DELIVERED,21:47:19,21:47:19
9000003662,20240917,20240918,291,2,4.0,4,PICKUP,,DELIVERED,04:00:51,04:00:51
9000003790,20240917,20240921,1095,1,,3118,Correo Argentino,TRK-IIAZNXKGS7,DELIVERED,11:54:54,11:54:54
9000007022,20240917,20240918,456,2,2.0,2,PICKUP,,DELIVERED,11:20:59,11:20:59
9000007657,20240917,20240918,120,2,2.0,2,PICKUP,,SHIPPED,16:09:30,16:09:30
9000008040,20240917,20240918,963,2,2.0,2,PICKUP,,SHIPPED,01:08:11,01:08:11
9000008190,20240917,20240918,958,2,4.0,4,PICKUP,,DELIVERED,11:47:04,11:47:04
9000008327,20240917,20240920,15,1,,2958,Correo Argentino,TRK-4G4L04ZYT2,DELIVERED,12:54:29,12:54:29
9000009315,20240917,20240918,175,2,1.0,1,PICKUP,,DELIVERED,16:06:07,16:06:07
9000009617,20240917,20240921,942,1,,3296,Correo Argentino,TRK-UYO6D1KSIE,SHIPPED,15:45:22,15:45:22
9000009849,20240917,20240918,541,2,4.0,4,PICKUP,,DELIVERED,22:33:24,22:33:24
9000010402,20240917,20240918,524,2,2.0,2,PICKUP,,DELIVERED,04:17:52,04:17:52
9000011378,20240917,20240921,628,1,,1092,Correo Argentino,TRK-AS84TUUS9E,DELIVERED,15:31:35,15:31:35
9000000065,20240918,20240922,1062,1,,2399,Correo Argentino,TRK-Y0WLIWLAP3,DELIVERED,00:43:41,00:43:41
9000001441,20240918,20240923,1210,1,,3019,Correo Argentino,TRK-UKBA2N2YH0,DELIVERED,12:35:36,12:35:36
9000002830,20240918,20240922,411,1,,1441,Correo Argentino,TRK-1C9NBDZHCG,DELIVERED,00:58:02,00:58:02
9000003975,20240918,20240921,1127,1,,4152,Correo Argentino,TRK-RAEANQHD3E,DELIVERED,18:04:59,18:04:59
9000004252,20240918,20240921,328,1,,3125,Correo Argentino,TRK-2H5Z9WAHJN,DELIVERED,07:04:01,07:04:01
9000004565,20240918,20240921,883,1,,1039,Correo Argentino,TRK-Y8Y5S5AO86,SHIPPED,23:39:44,23:39:44
9000004649,20240918,20240919,1059,2,1.0,1,PICKUP,,DELIVERED,16:00:32,16:00:32
9000005943,20240918,20240919,745,2,3.0,3,PICKUP,,DELIVERED,07:46:25,07:46:25
9000006592,20240918,20240922,1396,1,,2182,Correo Argentino,TRK-UIVRNK92BG,DELIVERED,06:57:13,06:57:13
9000007447,20240918,20240919,1244,2,4.0,4,PICKUP,,SHIPPED,02:55:24,02:55:24
9000009069,20240918,20240919,446,2,1.0,1,PICKUP,,SHIPPED,06:18:41,06:18:41
9000009167,20240918,20240920,1316,1,,2065,Correo Argentino,TRK-IVL49VJ58S,DELIVERED,15:31:22,15:31:22
9000009500,20240918,20240923,22,1,,1162,Correo Argentino,TRK-AFQU7UPTS9,DELIVERED,17:00:48,17:00:48
9000009797,20240918,20240921,427,1,,1209,Correo Argentino,TRK-SLABXEC6WX,DELIVERED,17:08:13,17:08:13
9000010197,20240918,20240925,880,1,,3132,Correo Argentino,TRK-DHK1L21LAK,DELIVERED,06:31:39,06:31:39
9000011290,20240918,20240922,778,1,,1073,Correo Argentino,TRK-5RGULY8Q4F,SHIPPED,23:41:42,23:41:42
9000011328,20240918,20240919,288,2,4.0,4,PICKUP,,DELIVERED,02:10:49,02:10:49
9000001627,20240919,20240923,653,1,,4151,Correo Argentino,TRK-5DMQMZ00HH,DELIVERED,19:52:19,19:52:19
9000001804,20240919,20240924,1094,1,,3585,Correo Argentino,TRK-ZA523CC42N,DELIVERED,05:50:20,05:50:20
9000002552,20240919,20240921,988,1,,3239,Correo Argentino,TRK-OB4WEYYLS2,DELIVERED,21:58:07,21:58:07
9000003079,20240919,20240920,680,2,4.0,4,PICKUP,,DELIVERED,03:22:04,03:22:04
9000003470,20240919,20240922,1301,1,,4015,Correo Argentino,TRK-D5T57QBWVA,SHIPPED,13:31:59,13:31:59
9000004370,20240919,20240922,518,1,,1955,Correo Argentino,TRK-BED8WPTNXC,DELIVERED,19:31:33,19:31:33
