order_item_id,date_id,product_sk,customer_sk,channel_sk,store_sk,quantity,unit_price,discount_amount,line_total
5000003607,20250203,2,35,1,,1,16500.0,0.0,16500.0
5000003832,20250203,2,1327,1,,2,15750.0,0.0,31500.0
5000003833,20250203,1,1327,1,,2,12000.0,2400.0,21600.0
5000006170,20250203,2,256,1,,1,16500.0,0.0,16500.0
5000006339,20250203,1,314,2,3.0,1,10800.0,540.0,10260.0
5000006360,20250203,2,627,1,,2,15000.0,3000.0,27000.0
5000006841,20250203,1,107,2,1.0,2,12000.0,1200.0,22800.0
5000006881,20250203,2,12,2,4.0,1,16500.0,825.0,15675.0
5000006882,20250203,1,12,2,4.0,2,12000.0,2400.0,21600.0
5000008943,20250203,1,789,1,,2,12000.0,1200.0,22800.0
5000009300,20250203,1,1368,2,3.0,1,12000.0,600.0,11400.0
5000009301,20250203,1,1368,2,3.0,3,12000.0,3600.0,32400.0
5000009368,20250203,2,600,2,2.0,3,15000.0,4500.0,40500.0
5000009406,20250203,1,445,2,2.0,1,12000.0,240.0,11760.0
5000010756,20250203,1,1151,1,,2,12000.0,480.0,23520.0
5000011242,20250203,1,1142,1,,1,12000.0,0.0,12000.0
5000012013,20250203,2,1413,1,,1,13500.0,1350.0,12150.0
5000012903,20250203,1,1072,1,,1,12600.0,1260.0,11340.0
5000012904,20250203,1,1072,1,,2,13200.0,528.0,25872.0
5000015098,20250203,1,1053,1,,3,12600.0,1890.0,35910.0
5000015378,20250203,1,1451,1,,1,12000.0,600.0,11400.0
5000002470,20250204,2,1089,1,,1,15000.0,1500.0,13500.0
5000002471,20250204,1,1089,1,,2,10800.0,0.0,21600.0
5000005353,20250204,2,489,2,2.0,1,15000.0,0.0,15000.0
5000005354,20250204,1,489,2,2.0,3,12600.0,1890.0,35910.0
5000005646,20250204,2,401,1,,1,15000.0,0.0,15000.0
5000006716,20250204,1,706,1,,1,10800.0,216.0,10584.0
5000006735,20250204,1,385,1,,1,12000.0,240.0,11760.0
5000007160,20250204,1,637,1,,2,12600.0,0.0,25200.0
5000007161,20250204,2,637,1,,3,13500.0,4050.0,36450.0
5000009585,20250204,2,229,1,,3,15000.0,4500.0,40500.0
5000010072,20250204,1,999,2,3.0,1,12600.0,0.0,12600.0
5000010950,20250204,1,714,2,2.0,1,12000.0,600.0,11400.0
5000011159,20250204,1,176,1,,2,10800.0,0.0,21600.0
5000011160,20250204,1,176,1,,2,10800.0,0.0,21600.0
5000011401,20250204,1,1377,1,,3,12000.0,1800.0,34200.0
5000011402,20250204,1,1377,1,,2,12000.0,2400.0,21600.0
5000011413,20250204,2,1259,2,2.0,3,15000.0,4500.0,40500.0
5000011414,20250204,1,1259,2,2.0,2,12000.0,1200.0,22800.0
5000011415,20250204,1,1259,2,2.0,2,12000.0,480.0,23520.0
5000012197,20250204,2,352,1,,1,13500.0,675.0,12825.0
5000012203,20250204,2,1370,2,2.0,1,16500.0,0.0,16500.0
5000013457,20250204,2,375,1,,2,15750.0,0.0,31500.0
5000014281,20250204,2,335,2,1.0,1,15000.0,750.0,14250.0
5000014465,20250204,2,181,1,,2,15000.0,1500.0,28500.0
5000014469,20250204,1,497,1,,3,13200.0,3960.0,35640.0
5000014771,20250204,2,28,1,,2,16500.0,1650.0,31350.0
5000014772,20250204,1,28,1,,1,13200.0,264.0,12936.0
5000015588,20250204,1,485,1,,2,12000.0,2400.0,21600.0
5000015632,20250204,1,1110,2,3.0,3,10800.0,648.0,31752.0
5000015633,20250204,1,1110,2,3.0,2,13200.0,2640.0,23760.0
5000002512,20250205,2,226,1,,3,16500.0,2475.0,47025.0
5000003970,20250205,2,61,1,,3,15000.0,2250.0,42750.0
5000003987,20250205,2,471,2,3.0,3,15000.0,0.0,45000.0
5000004926,20250205,1,622,1,,2,12000.0,480.0,23520.0
5000006466,20250205,2,923,2,1.0,1,16500.0,825.0,15675.0
5000008902,20250205,1,257,1,,2,10800.0,432.0,21168.0
5000009442,20250205,2,240,2,3.0,1,16500.0,1650.0,14850.0
5000009859,20250205,1,1301,2,3.0,1,12000.0,1200.0,10800.0
5000009860,20250205,1,1301,2,3.0,3,12000.0,0.0,36000.0
5000010215,20250205,2,881,1,,2,15750.0,3150.0,28350.0
5000010387,20250205,1,1420,1,,3,12000.0,3600.0,32400.0
5000010723,20250205,1,1268,2,2.0,1,12000.0,600.0,11400.0
5000010724,20250205,1,1268,2,2.0,3,12600.0,3780.0,34020.0
5000014338,20250205,1,805,2,3.0,3,12000.0,0.0,36000.0
5000001032,20250206,2,905,1,,2,15000.0,1500.0,28500.0
5000001033,20250206,1,905,1,,2,13200.0,1320.0,25080.0
5000003050,20250206,1,1091,2,2.0,3,13200.0,0.0,39600.0
5000003051,20250206,1,1091,2,2.0,1,10800.0,540.0,10260.0
5000003052,20250206,2,1091,2,2.0,2,13500.0,540.0,26460.0
5000003055,20250206,2,557,2,4.0,1,15000.0,750.0,14250.0
5000003056,20250206,2,557,2,4.0,1,16500.0,1650.0,14850.0
5000003268,20250206,1,1418,2,1.0,1,12000.0,0.0,12000.0
5000003269,20250206,2,1418,2,1.0,1,13500.0,675.0,12825.0
5000004020,20250206,1,346,1,,3,12000.0,1800.0,34200.0
5000005033,20250206,1,921,1,,3,10800.0,1620.0,30780.0
5000006185,20250206,1,86,1,,2,12000.0,0.0,24000.0
5000006306,20250206,1,858,1,,3,12000.0,1800.0,34200.0
5000006442,20250206,1,26,1,,2,12600.0,504.0,24696.0
5000007345,20250206,2,1472,1,,2,15000.0,0.0,30000.0
5000007355,20250206,2,708,2,2.0,3,15000.0,4500.0,40500.0
5000007606,20250206,2,246,1,,3,15000.0,2250.0,42750.0
5000007656,20250206,2,781,1,,2,15000.0,600.0,29400.0
5000007657,20250206,1,781,1,,1,12000.0,240.0,11760.0
5000008230,20250206,1,914,1,,3,12000.0,1800.0,34200.0
5000008462,20250206,1,456,1,,2,12000.0,2400.0,21600.0
5000008463,20250206,1,456,1,,2,10800.0,2160.0,19440.0
5000009799,20250206,1,61,2,4.0,3,12000.0,720.0,35280.0
5000009800,20250206,1,61,2,4.0,1,12000.0,0.0,12000.0
5000009801,20250206,2,61,2,4.0,1,13500.0,675.0,12825.0
5000010129,20250206,2,603,1,,1,15000.0,1500.0,13500.0
5000013611,20250206,1,1042,1,,3,12000.0,3600.0,32400.0
5000015545,20250206,1,619,2,1.0,1,12000.0,600.0,11400.0
5000015546,20250206,2,619,2,1.0,3,15000.0,900.0,44100.0
5000015547,20250206,2,619,2,1.0,2,15000.0,600.0,29400.0
5000015905,20250206,1,323,1,,3,13200.0,1980.0,37620.0
5000001576,20250207,2,1224,1,,1,13500.0,0.0,13500.0
5000001929,20250207,1,642,1,,2,12600.0,0.0,25200.0
5000001930,20250207,1,642,1,,2,12000.0,480.0,23520.0
5000002437,20250207,1,388,1,,1,13200.0,264.0,12936.0
5000003427,20250207,2,687,2,3.0,1,15000.0,1500.0,13500.0
5000004316,20250207,2,401,1,,2,15000.0,1500.0,28500.0
5000005202,20250207,2,190,2,4.0,1,15000.0,0.0,15000.0
5000006726,20250207,2,497,1,,3,15000.0,900.0,44100.0
5000007122,20250207,1,846,1,,1,12000.0,1200.0,10800.0
5000007163,20250207,2,1322,1,,3,15000.0,2250.0,42750.0
5000008022,20250207,2,333,1,,2,15750.0,630.0,30870.0
5000008203,20250207,2,1213,1,,1,15000.0,0.0,15000.0
5000010560,20250207,1,611,1,,3,12000.0,1800.0,34200.0
5000010561,20250207,1,611,1,,1,12000.0,600.0,11400.0
5000010568,20250207,1,1048,1,,3,12000.0,720.0,35280.0
5000010678,20250207,1,544,1,,3,12000.0,1800.0,34200.0
5000014470,20250207,1,389,1,,3,12000.0,1800.0,34200.0
5000014983,20250207,2,1487,2,2.0,1,16500.0,330.0,16170.0
5000015069,20250207,1,453,2,4.0,2,12000.0,2400.0,21600.0
5000015339,20250207,1,547,2,2.0,1,12000.0,1200.0,10800.0
5000015780,20250207,2,314,2,3.0,1,16500.0,0.0,16500.0
5000000148,20250208,2,801,1,,1,15000.0,0.0,15000.0
5000000672,20250208,1,511,1,,2,12000.0,1200.0,22800.0
5000001151,20250208,1,555,2,4.0,2,10800.0,432.0,21168.0
5000001802,20250208,1,993,2,1.0,1,10800.0,540.0,10260.0
5000001803,20250208,1,993,2,1.0,3,12000.0,0.0,36000.0
5000002077,20250208,2,1263,1,,2,15000.0,3000.0,27000.0
5000005848,20250208,2,1262,1,,1,15000.0,0.0,15000.0
5000005849,20250208,1,1262,1,,1,10800.0,540.0,10260.0
5000006589,20250208,1,401,2,2.0,2,12000.0,480.0,23520.0
5000007064,20250208,2,303,1,,3,15000.0,2250.0,42750.0
5000008317,20250208,1,271,2,4.0,2,12000.0,480.0,23520.0
5000008393,20250208,1,145,1,,1,10800.0,540.0,10260.0
5000009766,20250208,1,1047,1,,3,12000.0,1800.0,34200.0
5000011716,20250208,1,726,1,,1,12000.0,600.0,11400.0
5000014311,20250208,2,1343,1,,3,15000.0,2250.0,42750.0
5000014312,20250208,1,1343,1,,3,12600.0,3780.0,34020.0
5000014313,20250208,2,1343,1,,3,15000.0,900.0,44100.0
5000015368,20250208,2,589,1,,3,15750.0,0.0,47250.0
5000015369,20250208,2,589,1,,1,15000.0,1500.0,13500.0
5000015370,20250208,1,589,1,,2,12000.0,2400.0,21600.0
5000015518,20250208,1,647,1,,1,12600.0,0.0,12600.0
5000001501,20250209,1,1098,2,2.0,3,10800.0,0.0,32400.0
5000001850,20250209,1,385,1,,1,13200.0,264.0,12936.0
5000001851,20250209,2,385,1,,2,15000.0,0.0,30000.0
5000002104,20250209,2,383,1,,2,13500.0,0.0,27000.0
5000002234,20250209,1,899,1,,2,12600.0,504.0,24696.0
5000002235,20250209,1,899,1,,3,10800.0,648.0,31752.0
5000003435,20250209,2,789,1,,3,15000.0,0.0,45000.0
5000003436,20250209,1,789,1,,2,12000.0,0.0,24000.0
5000003437,20250209,2,789,1,,1,13500.0,0.0,13500.0
5000005698,20250209,2,887,1,,1,16500.0,330.0,16170.0
5000005959,20250209,1,1481,1,,2,12600.0,504.0,24696.0
5000005983,20250209,2,207,1,,3,16500.0,0.0,49500.0
5000006070,20250209,1,661,2,2.0,2,13200.0,0.0,26400.0
5000006251,20250209,1,1033,2,1.0,2,12600.0,504.0,24696.0
5000006309,20250209,2,229,2,2.0,2,15000.0,3000.0,27000.0
5000006731,20250209,1,694,2,4.0,1,12000.0,0.0,12000.0
5000006732,20250209,1,694,2,4.0,2,12000.0,480.0,23520.0
5000007216,20250209,1,758,2,1.0,2,12000.0,2400.0,21600.0
5000007735,20250209,1,209,1,,3,12000.0,3600.0,32400.0
5000008531,20250209,1,764,2,4.0,1,12600.0,630.0,11970.0
5000008775,20250209,2,799,1,,1,15750.0,787.5,14962.5
5000008776,20250209,2,799,1,,1,15000.0,1500.0,13500.0
5000010804,20250209,1,118,2,3.0,1,12000.0,0.0,12000.0
5000010908,20250209,1,1145,2,3.0,3,12000.0,3600.0,32400.0
5000011832,20250209,1,208,2,4.0,1,12000.0,0.0,12000.0
5000015656,20250209,1,1141,2,2.0,1,12000.0,0.0,12000.0
5000015868,20250209,1,896,1,,1,12000.0,240.0,11760.0
5000016100,20250209,2,580,1,,3,16500.0,990.0,48510.0
5000016101,20250209,2,580,1,,2,15000.0,0.0,30000.0
5000016102,20250209,1,580,1,,1,12000.0,0.0,12000.0
5000000444,20250210,2,130,1,,3,13500.0,2025.0,38475.0
5000000445,20250210,2,130,1,,2,15000.0,1500.0,28500.0
5000001377,20250210,2,104,2,2.0,2,15000.0,600.0,29400.0
5000001727,20250210,1,214,1,,1,12000.0,1200.0,10800.0
5000001728,20250210,1,214,1,,3,10800.0,3240.0,29160.0
5000002834,20250210,1,526,1,,3,12000.0,1800.0,34200.0
5000003074,20250210,2,304,2,3.0,1,15000.0,300.0,14700.0
5000003406,20250210,1,860,2,4.0,2,13200.0,528.0,25872.0
5000003407,20250210,1,860,2,4.0,1,12000.0,600.0,11400.0
5000003793,20250210,1,448,1,,2,12600.0,2520.0,22680.0
5000003794,20250210,1,448,1,,2,10800.0,0.0,21600.0
5000004183,20250210,2,1367,2,4.0,1,15000.0,1500.0,13500.0
5000004184,20250210,2,1367,2,4.0,1,13500.0,270.0,13230.0
5000005425,20250210,1,333,1,,2,12600.0,1260.0,23940.0
5000005568,20250210,2,369,1,,1,15000.0,1500.0,13500.0
5000005967,20250210,1,1363,1,,1,13200.0,0.0,13200.0
5000006734,20250210,1,434,1,,2,12000.0,0.0,24000.0
5000007800,20250210,2,468,1,,1,15000.0,750.0,14250.0
5000008087,20250210,1,939,1,,3,12000.0,720.0,35280.0
5000008540,20250210,1,1135,1,,2,12000.0,480.0,23520.0
5000009269,20250210,1,718,2,2.0,1,12000.0,600.0,11400.0
5000009626,20250210,1,705,2,2.0,3,13200.0,3960.0,35640.0
5000009627,20250210,2,705,2,2.0,2,15000.0,1500.0,28500.0
5000013779,20250210,2,446,1,,1,15750.0,1575.0,14175.0
5000014865,20250210,2,951,1,,1,15000.0,300.0,14700.0
5000001031,20250211,1,435,2,1.0,1,10800.0,0.0,10800.0
5000001390,20250211,1,1072,2,4.0,2,12000.0,0.0,24000.0
5000001426,20250211,2,1248,1,,2,13500.0,1350.0,25650.0
5000003859,20250211,2,1195,2,4.0,1,15000.0,1500.0,13500.0
5000003860,20250211,1,1195,2,4.0,1,12000.0,600.0,11400.0
5000004691,20250211,1,655,2,3.0,3,12000.0,1800.0,34200.0
5000004692,20250211,1,655,2,3.0,3,12000.0,1800.0,34200.0
5000007637,20250211,1,166,1,,1,12600.0,252.0,12348.0
5000009530,20250211,2,49,1,,1,15000.0,1500.0,13500.0
5000011102,20250211,1,256,2,4.0,1,12600.0,0.0,12600.0
5000011103,20250211,1,256,2,4.0,3,12000.0,720.0,35280.0
5000011417,20250211,1,643,1,,3,12000.0,1800.0,34200.0
5000011418,20250211,2,643,1,,2,15000.0,3000.0,27000.0
5000011518,20250211,2,719,1,,2,16500.0,3300.0,29700.0
5000011519,20250211,1,719,1,,2,13200.0,1320.0,25080.0
5000012361,20250211,1,528,1,,2,12000.0,0.0,24000.0
5000012362,20250211,1,528,1,,1,12000.0,600.0,11400.0
5000012388,20250211,2,914,1,,3,15000.0,900.0,44100.0
5000013304,20250211,1,188,1,,1,10800.0,1080.0,9720.0
5000013305,20250211,2,188,1,,2,15000.0,0.0,30000.0
5000013447,20250211,1,564,2,4.0,3,12000.0,3600.0,32400.0
5000013745,20250211,2,714,1,,3,15000.0,4500.0,40500.0
5000013746,20250211,1,714,1,,1,12000.0,0.0,12000.0
5000015758,20250211,1,1434,1,,3,10800.0,648.0,31752.0
5000015759,20250211,2,1434,1,,2,15000.0,1500.0,28500.0
5000015773,20250211,1,627,1,,2,10800.0,0.0,21600.0
5000000252,20250212,1,48,2,1.0,3,12000.0,3600.0,32400.0
5000001133,20250212,1,1104,1,,2,10800.0,1080.0,20520.0
5000001213,20250212,2,641,1,,1,15000.0,0.0,15000.0
5000001214,20250212,2,641,1,,1,15000.0,750.0,14250.0
5000001371,20250212,2,1288,1,,1,15750.0,0.0,15750.0
5000002258,20250212,2,77,2,3.0,1,16500.0,330.0,16170.0
5000004664,20250212,1,1395,2,3.0,2,10800.0,0.0,21600.0
5000005142,20250212,1,320,1,,2,12000.0,480.0,23520.0
5000005143,20250212,2,320,1,,3,15000.0,4500.0,40500.0
5000005604,20250212,2,724,1,,3,15000.0,2250.0,42750.0
5000005857,20250212,1,1126,1,,2,12000.0,1200.0,22800.0
5000006505,20250212,2,81,1,,2,16500.0,0.0,33000.0
5000006896,20250212,2,606,1,,3,13500.0,810.0,39690.0
5000007855,20250212,2,697,1,,1,13500.0,270.0,13230.0
5000007856,20250212,2,697,1,,1,13500.0,270.0,13230.0
5000007866,20250212,2,277,1,,2,16500.0,3300.0,29700.0
5000007867,20250212,2,277,1,,1,15000.0,750.0,14250.0
5000008504,20250212,1,1263,1,,2,12000.0,2400.0,21600.0
5000009866,20250212,2,448,1,,1,15000.0,750.0,14250.0
5000012059,20250212,2,861,1,,3,13500.0,810.0,39690.0
5000012641,20250212,2,712,2,3.0,2,13500.0,540.0,26460.0
5000013672,20250212,2,1463,1,,3,15750.0,2362.5,44887.5
5000014909,20250212,1,1010,1,,2,12000.0,2400.0,21600.0
5000015233,20250212,2,519,1,,2,13500.0,1350.0,25650.0
5000015998,20250212,2,366,1,,3,15000.0,2250.0,42750.0
5000016097,20250212,2,272,1,,2,15000.0,1500.0,28500.0
5000016098,20250212,2,272,1,,2,15000.0,600.0,29400.0
5000001960,20250213,1,670,1,,2,12000.0,0.0,24000.0
5000002821,20250213,1,937,2,4.0,2,12000.0,480.0,23520.0
5000004252,20250213,1,692,1,,3,12000.0,1800.0,34200.0
5000004298,20250213,1,342,1,,1,12000.0,0.0,12000.0
5000004299,20250213,2,342,1,,1,15000.0,0.0,15000.0
5000004586,20250213,1,1389,1,,1,12000.0,1200.0,10800.0
5000004594,20250213,2,847,1,,2,15750.0,1575.0,29925.0
5000004595,20250213,1,847,1,,2,12000.0,0.0,24000.0
5000006886,20250213,1,1156,1,,3,12000.0,3600.0,32400.0
5000006887,20250213,1,1156,1,,3,12600.0,0.0,37800.0
5000009842,20250213,1,531,1,,3,12000.0,1800.0,34200.0
5000009923,20250213,2,181,1,,1,13500.0,0.0,13500.0
5000009924,20250213,2,181,1,,3,15000.0,4500.0,40500.0
5000010831,20250213,1,1258,1,,2,10800.0,2160.0,19440.0
5000011624,20250213,2,130,2,4.0,2,13500.0,540.0,26460.0
5000013935,20250213,2,109,2,4.0,3,15000.0,900.0,44100.0
5000014836,20250213,1,611,1,,3,12000.0,720.0,35280.0
5000001822,20250214,2,1340,2,1.0,1,13500.0,0.0,13500.0
5000001823,20250214,1,1340,2,1.0,3,10800.0,648.0,31752.0
5000002958,20250214,1,1412,2,4.0,1,12600.0,1260.0,11340.0
5000008304,20250214,2,1388,1,,1,15750.0,787.5,14962.5
5000008305,20250214,2,1388,1,,3,15000.0,2250.0,42750.0
5000008614,20250214,1,1004,1,,3,13200.0,0.0,39600.0
5000009326,20250214,1,993,1,,2,12000.0,1200.0,22800.0
5000009327,20250214,2,993,1,,2,13500.0,2700.0,24300.0
5000010244,20250214,2,585,2,1.0,1,15000.0,0.0,15000.0
5000010245,20250214,1,585,2,1.0,1,12600.0,252.0,12348.0
5000012679,20250214,2,667,1,,1,15000.0,750.0,14250.0
5000013320,20250214,2,66,1,,1,15000.0,300.0,14700.0
5000013537,20250214,1,1396,1,,3,12000.0,720.0,35280.0
5000013679,20250214,2,57,1,,3,16500.0,4950.0,44550.0
5000014471,20250214,1,150,1,,2,10800.0,1080.0,20520.0
5000014472,20250214,1,150,1,,3,13200.0,0.0,39600.0
5000014473,20250214,2,150,1,,3,15000.0,4500.0,40500.0
5000015073,20250214,1,72,2,4.0,1,12000.0,1200.0,10800.0
5000015291,20250214,1,637,2,3.0,2,13200.0,528.0,25872.0
5000015559,20250214,1,340,1,,2,10800.0,0.0,21600.0
5000015560,20250214,1,340,1,,3,12000.0,1800.0,34200.0
5000016032,20250214,2,652,1,,1,16500.0,330.0,16170.0
5000001141,20250215,2,412,1,,3,15000.0,0.0,45000.0
5000001553,20250215,2,951,1,,1,15000.0,0.0,15000.0
5000002806,20250215,1,463,1,,3,13200.0,1980.0,37620.0
5000003334,20250215,1,444,1,,2,13200.0,528.0,25872.0
5000004290,20250215,1,1056,1,,3,10800.0,3240.0,29160.0
5000004427,20250215,2,1390,2,3.0,2,15000.0,0.0,30000.0
5000005428,20250215,1,481,1,,2,13200.0,0.0,26400.0
5000005728,20250215,1,892,2,3.0,3,12600.0,756.0,37044.0
5000005729,20250215,2,892,2,3.0,1,15000.0,0.0,15000.0
5000005839,20250215,2,488,2,1.0,2,16500.0,3300.0,29700.0
5000005926,20250215,1,546,1,,1,10800.0,540.0,10260.0
5000006087,20250215,2,394,2,1.0,2,15000.0,3000.0,27000.0
5000006088,20250215,1,394,2,1.0,3,12000.0,1800.0,34200.0
5000006450,20250215,2,1324,1,,3,15000.0,2250.0,42750.0
5000006508,20250215,2,77,2,2.0,1,15000.0,0.0,15000.0
5000006957,20250215,2,949,1,,3,15000.0,4500.0,40500.0
5000009073,20250215,2,122,1,,1,15000.0,750.0,14250.0
5000009222,20250215,1,87,1,,2,12000.0,480.0,23520.0
5000009746,20250215,2,667,2,3.0,3,15000.0,0.0,45000.0
5000011300,20250215,2,1256,1,,2,15750.0,1575.0,29925.0
5000011301,20250215,1,1256,1,,3,12000.0,3600.0,32400.0
5000012088,20250215,2,416,2,1.0,3,13500.0,0.0,40500.0
5000012389,20250215,1,469,1,,1,12600.0,630.0,11970.0
5000012390,20250215,2,469,1,,1,15000.0,750.0,14250.0
5000015067,20250215,1,1060,1,,3,12000.0,3600.0,32400.0
5000000476,20250216,2,435,1,,2,15750.0,3150.0,28350.0
5000001238,20250216,1,186,1,,2,12000.0,0.0,24000.0
5000001766,20250216,1,498,1,,1,12000.0,600.0,11400.0
5000002038,20250216,2,656,2,4.0,2,16500.0,660.0,32340.0
5000002527,20250216,2,883,1,,2,15000.0,1500.0,28500.0
5000003451,20250216,2,1306,1,,3,15750.0,945.0,46305.0
5000003749,20250216,2,694,2,2.0,2,13500.0,0.0,27000.0
5000003834,20250216,2,4,1,,1,15000.0,0.0,15000.0
5000004092,20250216,2,209,1,,2,15000.0,1500.0,28500.0
5000004755,20250216,1,204,1,,3,12000.0,3600.0,32400.0
5000004965,20250216,1,831,1,,2,10800.0,0.0,21600.0
5000004966,20250216,2,831,1,,3,15000.0,900.0,44100.0
5000006867,20250216,1,671,1,,3,12600.0,756.0,37044.0
5000006868,20250216,1,671,1,,2,12600.0,504.0,24696.0
5000007955,20250216,1,1225,2,1.0,3,12000.0,0.0,36000.0
5000007956,20250216,1,1225,2,1.0,3,12000.0,0.0,36000.0
5000009792,20250216,1,1463,2,4.0,2,12600.0,0.0,25200.0
5000011658,20250216,1,237,1,,3,12000.0,0.0,36000.0
5000011738,20250216,1,1014,2,2.0,1,10800.0,540.0,10260.0
5000012693,20250216,1,809,1,,2,12000.0,0.0,24000.0
5000014550,20250216,2,767,2,4.0,1,15000.0,750.0,14250.0
5000014787,20250216,1,115,1,,1,12000.0,1200.0,10800.0
5000014788,20250216,2,115,1,,2,15000.0,3000.0,27000.0
5000014789,20250216,2,115,1,,2,15750.0,3150.0,28350.0
5000015919,20250216,1,539,1,,3,12600.0,3780.0,34020.0
5000015920,20250216,1,539,1,,2,12000.0,480.0,23520.0
5000000193,20250217,2,645,2,3.0,1,13500.0,270.0,13230.0
5000001079,20250217,1,958,2,4.0,1,12000.0,0.0,12000.0
5000001603,20250217,2,608,1,,1,15750.0,0.0,15750.0
5000001630,20250217,1,122,1,,1,12600.0,1260.0,11340.0
5000001631,20250217,2,122,1,,1,15000.0,0.0,15000.0
5000003469,20250217,1,1206,2,1.0,2,12000.0,0.0,24000.0
5000003470,20250217,1,1206,2,1.0,1,12600.0,252.0,12348.0
5000004797,20250217,1,1176,2,4.0,1,13200.0,1320.0,11880.0
5000004798,20250217,2,1176,2,4.0,3,15000.0,2250.0,42750.0
5000006838,20250217,1,1129,2,1.0,3,12000.0,1800.0,34200.0
5000007329,20250217,1,38,1,,3,12000.0,720.0,35280.0
5000007330,20250217,2,38,1,,1,15000.0,750.0,14250.0
5000007487,20250217,2,429,1,,1,15000.0,300.0,14700.0
5000007844,20250217,1,46,2,1.0,3,12000.0,720.0,35280.0
5000008789,20250217,2,597,2,4.0,3,15000.0,4500.0,40500.0
5000010404,20250217,1,716,1,,3,12000.0,3600.0,32400.0
5000010405,20250217,1,716,1,,3,12000.0,1800.0,34200.0
5000010634,20250217,2,254,1,,1,15000.0,1500.0,13500.0
5000013665,20250217,1,102,1,,2,12000.0,480.0,23520.0
5000013666,20250217,2,102,1,,1,15000.0,1500.0,13500.0
5000013729,20250217,1,677,1,,3,12600.0,3780.0,34020.0
5000013967,20250217,1,1348,1,,1,12000.0,600.0,11400.0
5000014577,20250217,2,242,2,1.0,1,13500.0,1350.0,12150.0
5000014652,20250217,1,851,1,,1,13200.0,264.0,12936.0
5000014757,20250217,1,928,1,,3,10800.0,1620.0,30780.0
5000014758,20250217,1,928,1,,1,12000.0,600.0,11400.0
5000015200,20250217,2,750,1,,2,13500.0,0.0,27000.0
5000015201,20250217,1,750,1,,3,12000.0,720.0,35280.0
5000015226,20250217,1,850,1,,2,12000.0,0.0,24000.0
5000015227,20250217,2,850,1,,2,15000.0,3000.0,27000.0
5000015974,20250217,1,3,2,4.0,2,10800.0,0.0,21600.0
5000000286,20250218,1,945,1,,1,12000.0,240.0,11760.0
5000001375,20250218,1,1206,1,,1,12000.0,240.0,11760.0
5000001376,20250218,1,1206,1,,1,12000.0,0.0,12000.0
5000002322,20250218,1,650,2,4.0,2,10800.0,432.0,21168.0
5000003389,20250218,1,81,1,,3,12600.0,3780.0,34020.0
5000004108,20250218,2,481,1,,3,15000.0,4500.0,40500.0
5000004351,20250218,1,427,1,,2,10800.0,2160.0,19440.0
5000005357,20250218,2,752,1,,3,16500.0,0.0,49500.0
5000005748,20250218,1,791,1,,1,12000.0,1200.0,10800.0
5000010182,20250218,1,1002,1,,2,10800.0,1080.0,20520.0
5000011533,20250218,2,185,2,3.0,1,15000.0,1500.0,13500.0
5000011836,20250218,2,838,1,,1,15000.0,1500.0,13500.0
5000012302,20250218,1,1246,1,,1,12000.0,0.0,12000.0
5000012303,20250218,1,1246,1,,3,13200.0,1980.0,37620.0
5000012471,20250218,2,432,2,4.0,1,15000.0,0.0,15000.0
5000012472,20250218,1,432,2,4.0,1,12000.0,0.0,12000.0
5000013730,20250218,1,26,1,,2,12000.0,2400.0,21600.0
5000000028,20250219,2,753,2,2.0,2,15750.0,630.0,30870.0
5000000029,20250219,1,753,2,2.0,3,12000.0,0.0,36000.0
5000000778,20250219,2,99,1,,2,15000.0,0.0,30000.0
5000000779,20250219,1,99,1,,1,12000.0,240.0,11760.0
5000000780,20250219,1,99,1,,2,12000.0,0.0,24000.0
5000000873,20250219,2,527,2,1.0,2,15750.0,3150.0,28350.0
5000000919,20250219,1,97,2,3.0,3,12600.0,1890.0,35910.0
5000001535,20250219,1,1360,1,,1,12000.0,0.0,12000.0
5000001993,20250219,1,404,1,,3,12600.0,756.0,37044.0
5000003689,20250219,1,549,1,,3,10800.0,648.0,31752.0
5000003711,20250219,1,684,2,2.0,1,12000.0,0.0,12000.0
5000004786,20250219,2,1328,2,4.0,1,15000.0,300.0,14700.0
5000005339,20250219,1,1001,1,,1,10800.0,540.0,10260.0
5000006079,20250219,1,1232,2,4.0,3,12000.0,3600.0,32400.0
5000006080,20250219,1,1232,2,4.0,1,12000.0,1200.0,10800.0
5000006118,20250219,2,177,1,,1,15750.0,1575.0,14175.0
5000006119,20250219,1,177,1,,3,12600.0,1890.0,35910.0
5000006627,20250219,2,578,1,,1,15000.0,300.0,14700.0
5000006628,20250219,1,578,1,,1,12000.0,1200.0,10800.0
5000010024,20250219,2,594,2,3.0,1,15000.0,300.0,14700.0
5000012990,20250219,2,195,1,,2,13500.0,540.0,26460.0
5000012991,20250219,2,195,1,,1,15750.0,1575.0,14175.0
5000014051,20250219,1,862,1,,3,12000.0,0.0,36000.0
5000001779,20250220,1,468,1,,2,12000.0,480.0,23520.0
5000001780,20250220,1,468,1,,3,12000.0,720.0,35280.0
5000002341,20250220,1,1324,2,4.0,1,12000.0,240.0,11760.0
5000002920,20250220,2,1376,2,3.0,2,15000.0,1500.0,28500.0
5000003925,20250220,1,687,2,4.0,1,12600.0,252.0,12348.0
5000004284,20250220,1,1206,1,,2,12600.0,0.0,25200.0
5000004968,20250220,1,666,1,,1,13200.0,0.0,13200.0
