payment_id,paid_date_id,customer_id,channel_id,store_id,billing_address_id,amount,method,status,transaction_ref,paid_at_time
7000005207,20240928,403,1,,3206.0,17172.0,CARD,PAID,TX-FOBYM38VWYUK,17:40:49
7000005318,20240928,1463,2,4.0,3621.0,34485.0,CASH,PAID,TX-JQNYVXCS690B,17:01:52
7000006107,20240928,1020,1,,2871.0,56929.05,GATEWAY,PAID,TX-FF03E1QDF5KN,01:01:53
7000007021,20240928,348,1,,2027.0,34170.0,GATEWAY,PAID,TX-OU889FG2EKMY,05:34:40
7000007817,20240928,361,1,,1231.0,55950.0,CARD,PAID,TX-CH6FNVZKD6QO,22:18:50
7000008037,20240928,1092,2,2.0,1535.0,53056.08,CARD,PAID,TX-T3OF4KJ49308,21:01:01
7000008753,20240928,272,1,,3062.0,26513.28,CARD,PAID,TX-J8NZRJ8KEM99,21:38:24
7000008799,20240928,1248,1,,4074.0,75678.0,CARD,PAID,TX-P11EH2HCWCAL,10:21:01
7000009442,20240928,1484,2,2.0,2921.0,13068.0,CARD,PAID,TX-8Z1HTPJX6QME,09:38:25
7000009539,20240928,1111,1,,1431.0,35685.0,GATEWAY,PAID,TX-8V0NSLJ0U0M9,01:55:37
7000010092,20240928,905,1,,3421.0,28788.0,CARD,PAID,TX-6GGOBVR68S4U,10:54:43
7000010722,20240928,325,1,,3279.0,15294.0,GATEWAY,PAID,TX-NGGNWJY7W82M,02:40:32
7000011781,20240928,274,1,,1596.0,43588.8,CARD,PAID,TX-N2DZVLOIBEXK,00:48:43
7000011920,20240928,1412,2,1.0,3595.0,63499.59,CASH,PAID,TX-FX1XKOGP4WQA,16:55:55
7000001378,20240929,259,2,1.0,,32670.0,CARD,PAID,TX-P9LAKN16MU79,20:26:22
7000001861,20240929,1202,2,1.0,2537.0,34485.0,CASH,PAID,TX-25A76SHI5SH7,07:23:46
7000001936,20240929,387,2,3.0,1733.0,77863.5,CARD,PAID,TX-BFOSORNJOA8U,21:03:28
7000002484,20240929,837,1,,4056.0,55650.0,GATEWAY,PAID,TX-OPRKVPYNKS2V,06:02:54
7000004583,20240929,1296,1,,3159.0,49005.0,CARD,PAID,TX-P5Q8ANPDCGR6,11:44:04
7000005435,20240929,377,2,3.0,1343.0,69238.62,CASH,PAID,TX-WVWA4F7GSV7N,17:13:10
7000006155,20240929,804,2,1.0,3265.0,47291.64,CASH,PAID,TX-OTWFOX97DWU1,18:06:36
7000006327,20240929,220,2,4.0,,60112.8,CASH,PAID,TX-6AVYLAERX0CM,11:43:23
7000006338,20240929,525,1,,4044.0,31936.5,GATEWAY,PAID,TX-X0O6PH91JK4N,11:56:39
7000006462,20240929,220,2,4.0,1920.0,51455.25,CASH,PAID,TX-T398QQ64AERQ,10:18:12
7000006801,20240929,118,2,1.0,1488.0,28749.6,CASH,REFUNDED,TX-8Q2NRUQDWNYX,01:19:29
7000007524,20240929,986,2,1.0,3180.0,140780.48,TRANSFER,PAID,TX-C8QTFXOUIBZE,10:05:10
7000007743,20240929,1483,2,4.0,,90147.42,CARD,PAID,TX-IH5SQX4TFVIM,04:33:28
7000007923,20240929,1445,2,4.0,1248.0,35937.0,CARD,PAID,TX-SSLO2R4R9X0P,08:58:53
7000009379,20240929,730,2,3.0,3314.0,54313.88,CARD,PAID,TX-YWE14YQTZJT0,19:33:32
7000010848,20240929,698,2,1.0,1089.0,67518.0,CARD,PAID,TX-WMP568SOZL2Z,23:57:35
7000011735,20240929,834,2,1.0,2266.0,35574.0,CASH,PAID,TX-8KSCDZRC5PGX,15:02:30
7000011993,20240929,765,1,,3476.0,60831.3,GATEWAY,PAID,TX-6ZJV32UV47AY,07:23:36
7000000490,20240930,760,2,1.0,1383.0,30855.0,CASH,PAID,TX-ZV1V8PDEWD6L,02:08:59
7000001470,20240930,748,1,,1157.0,42064.2,GATEWAY,PAID,TX-G7YKOVFZKIJN,03:02:35
7000002074,20240930,779,2,2.0,4192.0,43560.0,CASH,PAID,TX-3ZUVFG9FLJQ1,23:43:45
7000003641,20240930,1109,2,2.0,1424.0,46957.68,CASH,PAID,TX-N0FBUYE8QR74,18:04:27
7000004576,20240930,1116,1,,3430.0,85270.8,CARD,PAID,TX-K87LVROLUFY4,10:39:01
7000005105,20240930,1285,2,1.0,4101.0,103455.0,CARD,PAID,TX-QVZLT2ZCSC4U,17:14:04
7000005785,20240930,1355,1,,1426.0,28488.0,CARD,PAID,TX-9Y8PF9RTTX0T,13:06:21
7000006565,20240930,54,1,,3308.0,30603.0,GATEWAY,PAID,TX-KAEFJCXBU2Z4,06:53:59
7000007298,20240930,1455,1,,3793.0,46270.08,GATEWAY,PAID,TX-JJTNYGZEAGQ1,03:35:46
7000007325,20240930,80,2,1.0,1866.0,39204.0,CASH,PAID,TX-2VAAIW3GLPZ8,07:11:11
7000007593,20240930,152,2,1.0,3982.0,41382.0,CARD,PAID,TX-8M84V46KIPJR,21:56:46
7000010699,20240930,1090,1,,1374.0,78093.0,GATEWAY,PAID,TX-WP8EM2B02ITN,19:11:49
7000011220,20240930,1168,1,,2807.0,87475.5,CARD,PAID,TX-4FFHSWDRKJJX,04:49:44
7000011730,20240930,802,1,,1092.0,70724.1,CARD,PAID,TX-UDUMJB98UP6K,17:17:19
7000011775,20240930,556,2,2.0,3760.0,14229.6,CASH,PAID,TX-JQK1F6B3I7ZZ,20:07:09
7000000205,20241001,903,1,,1455.0,17787.0,CARD,PAID,TX-ZU368UUJ2G43,21:39:53
7000000256,20241001,599,1,,1079.0,29659.2,GATEWAY,PAID,TX-ATXAB0G3YVOL,23:52:27
7000001852,20241001,1336,2,2.0,4072.0,42035.4,CASH,REFUNDED,TX-WNUOTSQEIMBY,18:14:39
7000003302,20241001,820,1,,1462.0,43888.8,GATEWAY,PAID,TX-Y0OQTYVXYBEG,23:41:45
7000003690,20241001,1219,1,,3903.0,77901.9,GATEWAY,PAID,TX-MNBFD5DX4EE5,00:16:01
7000004485,20241001,1146,1,,2591.0,14268.0,CARD,PAID,TX-4DV3YUSHBOUL,08:03:06
7000004587,20241001,1370,1,,4149.0,18442.5,CARD,PAID,TX-E0ODQHZSRWV9,10:11:27
7000005254,20241001,848,1,,,15429.6,GATEWAY,PAID,TX-D0SZ9M6KQFIL,19:51:08
7000005863,20241001,1358,1,,1744.0,13968.0,CARD,PAID,TX-P3HR7TZ2F5SI,10:37:57
7000006317,20241001,964,1,,3400.0,16746.0,GATEWAY,PAID,TX-QFKAHWT1HQF2,18:01:47
7000007157,20241001,94,2,4.0,,95832.0,CARD,PAID,TX-WZIWMA945VYE,11:37:34
7000007159,20241001,1026,1,,1393.0,52627.5,CARD,PAID,TX-NOO49UNUDJHJ,05:15:05
7000007828,20241001,939,1,,3030.0,31718.7,CARD,PAID,TX-41XUPMKV8RVF,03:57:40
7000007955,20241001,590,1,,4041.0,15383.7,CARD,PAID,TX-YZS2MEGG9YQ2,20:24:49
7000008353,20241001,136,1,,,36183.6,CARD,PAID,TX-0ZI3Q2CX8JGP,10:15:21
7000008566,20241001,838,2,2.0,1431.0,102601.95,CASH,PAID,TX-XUXKS3XVDKSC,09:33:46
7000008657,20241001,248,2,1.0,3816.0,17787.0,CASH,PAID,TX-KWLLLCPDILGP,21:56:45
7000009414,20241001,251,2,3.0,2181.0,32905.95,CASH,PAID,TX-B455VWC92MHH,05:58:46
7000010729,20241001,710,2,2.0,,32670.0,TRANSFER,PAID,TX-M9MD0YIGV644,10:38:46
7000011473,20241001,461,1,,4165.0,19468.5,CARD,PAID,TX-I25QR9WRWV0F,15:35:24
7000001427,20241002,341,2,1.0,3030.0,43560.0,CARD,PAID,TX-IWTRNXXVKB36,16:24:49
7000002879,20241002,378,1,,1001.0,85297.5,CARD,PAID,TX-OA9GHRWGYNJJ,04:27:23
7000003488,20241002,1371,2,2.0,1897.0,73329.63,CASH,PAID,TX-9C71SYAM9O8K,20:29:12
7000005923,20241002,289,2,4.0,2803.0,46554.75,CARD,PAID,TX-JBOSJUC8X6PI,11:40:46
7000007377,20241002,1214,2,2.0,1256.0,75358.8,CASH,PAID,TX-BZCJQDTWY3R0,06:26:16
7000007378,20241002,903,1,,3546.0,40404.0,GATEWAY,PAID,TX-M4LRESTMUVRD,00:34:33
7000007559,20241002,1156,1,,3461.0,61158.0,GATEWAY,PAID,TX-MJ3H3WV4OIQP,08:09:18
7000008216,20241002,566,1,,2646.0,103566.0,CARD,PAID,TX-FZ94KXPNX2H4,13:57:38
7000008920,20241002,310,1,,2036.0,61555.72,GATEWAY,PAID,TX-ZNUAF4J990DS,16:22:30
7000010530,20241002,983,2,1.0,2733.0,43560.0,CASH,PAID,TX-PX7JTQBTUY79,03:21:13
7000010999,20241002,1214,1,,2385.0,82393.5,CARD,PAID,TX-5SNZCQCUJDGW,20:58:45
7000001488,20241003,703,1,,3739.0,16852.56,CARD,PAID,TX-B3TT23MCGVTZ,12:49:49
7000001663,20241003,1460,2,1.0,1401.0,58806.0,CARD,REFUNDED,TX-9RD7U8LSI6L5,20:04:49
7000001719,20241003,182,1,,4051.0,42688.8,CARD,PAID,TX-E9651JS7A5YO,14:28:32
7000001746,20241003,1384,1,,4030.0,28488.0,GATEWAY,PAID,TX-JDJ7NTYC6E2U,10:17:37
7000002450,20241003,1253,1,,1100.0,63127.8,GATEWAY,PAID,TX-2XAHQIGOPWN1,15:42:17
7000005589,20241003,1015,1,,1828.0,60257.76,CARD,PAID,TX-Z0RPJS2M7EZF,15:17:17
7000006003,20241003,1290,1,,1507.0,24422.4,GATEWAY,PAID,TX-XYCM3EJ10M8J,07:32:48
7000006377,20241003,1036,1,,,14694.0,GATEWAY,PAID,TX-TWPSUPSLIDFH,04:39:49
7000006829,20241003,245,1,,3324.0,52927.5,CARD,PAID,TX-0DV6ZPYTNQDK,05:34:47
7000007714,20241003,717,1,,2937.0,30467.4,CARD,PAID,TX-VZX47V579Z50,04:55:37
7000007883,20241003,158,1,,2577.0,35985.0,CARD,PAID,TX-5ALXKQTOQ41C,23:13:52
7000009704,20241003,653,1,,,24722.4,CARD,PAID,TX-LKAVZDHML4HD,19:02:50
7000011543,20241003,622,2,3.0,3747.0,43560.0,CASH,PAID,TX-AD7I0GA9EAXI,11:46:08
7000000399,20241004,960,2,2.0,2343.0,57354.0,CASH,PAID,TX-T4LMAG75TO3E,22:43:00
7000000502,20241004,1379,1,,1906.0,27036.0,CARD,PAID,TX-R6W6NCH4H9CG,20:51:30
7000001152,20241004,776,1,,2732.0,32916.6,CARD,PAID,TX-SNP8DCWCJ0TC,10:09:37
7000001395,20241004,250,1,,4137.0,55213.88,CARD,PAID,TX-JSGNINS0S62T,16:17:23
7000001668,20241004,662,1,,2772.0,14568.0,GATEWAY,PAID,TX-PKRSGL2OATD7,07:01:24
7000001755,20241004,1130,1,,3337.0,89298.0,GATEWAY,PAID,TX-BXXOWWRYKGZ6,19:53:11
7000002018,20241004,283,2,1.0,2142.0,37243.8,CARD,PAID,TX-T2COHKFTVZCF,19:33:22
7000002412,20241004,1431,2,4.0,2856.0,107411.7,CARD,PAID,TX-FTLFDCNPVBEO,00:13:42
7000003045,20241004,1253,1,,3062.0,35203.5,CARD,REFUNDED,TX-G9A8Q7UA7C8I,08:07:41
7000003938,20241004,1353,1,,2824.0,12961.2,CARD,REFUNDED,TX-7AI64ZMCJ1US,05:45:42
7000004363,20241004,1237,1,,2009.0,47754.75,GATEWAY,PAID,TX-5ZRDIHRI7WAK,20:11:07
7000005114,20241004,583,2,3.0,4111.0,42688.8,CASH,PAID,TX-QYHY1530FMC4,02:30:06
7000005274,20241004,225,2,3.0,1336.0,36209.25,CASH,PAID,TX-PHZMHC643Q95,17:01:21
7000006408,20241004,476,1,,2494.0,18142.5,CARD,PAID,TX-IA616DGCB2JP,18:22:38
7000007340,20241004,983,2,2.0,,18966.75,CASH,PAID,TX-WTLGP7CIDVS5,06:06:00
7000007361,20241004,1309,2,3.0,1983.0,49005.0,CARD,PAID,TX-OIXO0PCLQQC3,07:18:02
7000007592,20241004,820,1,,,37800.0,GATEWAY,PAID,TX-8R8IX8X5K7L9,04:41:17
7000007971,20241004,640,2,2.0,1550.0,13794.0,CASH,PAID,TX-Q2B1H9SCBAHT,06:43:31
7000009269,20241004,1229,1,,1717.0,33516.6,CARD,PAID,TX-8MACWYLS5O9A,23:00:18
7000009827,20241004,459,1,,3867.0,66975.6,CARD,PAID,TX-ECE9NJ944SL5,18:45:46
7000010156,20241004,1488,1,,2360.0,40249.2,CARD,PAID,TX-GU7L7UFFO7MC,05:39:39
7000011166,20241004,5,1,,,18142.5,CARD,PAID,TX-ZWL7RVC1TFGH,00:49:20
7000011625,20241004,325,2,1.0,2487.0,56519.1,CASH,PAID,TX-4UTY02ASY833,02:28:41
7000011638,20241004,1161,1,,2603.0,14520.0,GATEWAY,PAID,TX-MYN4BY4JGIR9,07:55:47
7000001219,20241005,352,2,2.0,3034.0,14520.0,CARD,PAID,TX-2OAAJPWA0D7D,14:34:44
7000002361,20241005,29,1,,2944.0,43888.8,CARD,PAID,TX-PRNJCZOEFZ6G,15:55:03
7000002804,20241005,922,1,,,18966.75,GATEWAY,PAID,TX-67FMTT1BEXD2,18:01:05
7000002827,20241005,1418,2,4.0,,54450.0,CARD,PAID,TX-RLFGV5FASBTX,20:43:57
7000002943,20241005,1246,1,,3934.0,35884.65,GATEWAY,PAID,TX-0OH4JONSFPU1,17:40:38
7000003197,20241005,157,1,,2514.0,58007.4,GATEWAY,PAID,TX-W0NE8CXX9UQ3,18:27:48
7000003956,20241005,1154,1,,1340.0,16335.0,GATEWAY,REFUNDED,TX-40XK303611CS,13:24:40
7000003996,20241005,164,2,2.0,2373.0,58697.1,CARD,PAID,TX-KT29BSJP1XAY,22:29:52
7000004491,20241005,447,2,1.0,2974.0,34485.0,TRANSFER,PAID,TX-PUIRNMTSOX2Q,12:10:53
7000005624,20241005,1486,1,,3725.0,25729.2,CARD,PAID,TX-BNCH3ION847D,21:30:33
7000007310,20241005,474,2,1.0,,34303.5,CARD,PAID,TX-B3LK6J85KKQ1,07:51:54
7000007815,20241005,224,1,,2428.0,50505.0,CARD,PAID,TX-0G7ZP6U9V1QY,23:42:03
7000009189,20241005,1458,2,4.0,1591.0,18150.0,TRANSFER,PAID,TX-6G566Y1G39EL,05:39:12
7000009436,20241005,1461,2,4.0,4107.0,51455.25,CARD,PAID,TX-VVFD9YXCRXOK,04:47:13
7000010129,20241005,882,1,,3516.0,42582.0,CARD,PAID,TX-FW7KUOVGS0Q0,20:49:44
7000010210,20241005,1029,2,4.0,3607.0,38115.0,CARD,PAID,TX-W29M59B8IDBK,13:42:44
7000010608,20241005,1231,1,,2983.0,25022.4,CARD,PAID,TX-B72VUBR928PB,15:44:55
7000011755,20241005,654,1,,3420.0,18742.5,GATEWAY,PAID,TX-66KMK3FHY7I6,18:37:22
7000000831,20241006,168,1,,1509.0,42582.0,CARD,PAID,TX-MYIDUEBXUGO4,06:15:45
7000001384,20241006,995,2,2.0,1579.0,56337.6,CASH,PAID,TX-VVMFT5I599IL,15:53:45
7000002281,20241006,1004,1,,2154.0,14374.8,GATEWAY,PAID,TX-YUG28A7HTZWR,04:13:26
7000003810,20241006,586,1,,3678.0,43888.8,CARD,PAID,TX-TQLVQOAEDAEA,01:58:39
7000004333,20241006,822,1,,3196.0,29940.0,CARD,PAID,TX-Y23WO6QBQ1OW,19:49:37
7000008867,20241006,507,2,3.0,1492.0,32670.0,CARD,PAID,TX-GAG9QPMX3C2N,18:26:44
7000009056,20241006,824,2,2.0,,12414.6,CARD,PAID,TX-O1QSRTS4ZL6K,17:50:13
7000000318,20241007,634,2,4.0,3993.0,15246.0,CARD,PAID,TX-4JQTH0TPGOK6,11:46:46
7000001129,20241007,333,2,1.0,2452.0,60025.68,TRANSFER,PAID,TX-414GGSD40U3U,22:13:54
7000001430,20241007,1125,2,1.0,2867.0,49005.0,CASH,PAID,TX-JFK6OLGJJGAW,06:37:46
7000001931,20241007,494,2,4.0,,28459.2,CARD,PAID,TX-PO3JI69Q2SMJ,11:17:56
7000002857,20241007,434,1,,2762.0,115608.0,CARD,PAID,TX-OHHMV6YVOK7A,09:35:45
7000002893,20241007,808,1,,3074.0,101551.35,GATEWAY,PAID,TX-0B05CTMDPVLY,20:03:29
7000002903,20241007,707,2,2.0,,30492.0,CASH,PAID,TX-NW6A340TFXCK,12:11:27
7000003441,20241007,668,2,2.0,3347.0,59895.0,CARD,PAID,TX-K906WVYZPVLB,20:17:48
7000004471,20241007,254,1,,3323.0,52927.5,GATEWAY,PAID,TX-4GZAU8M0M1VK,05:34:30
7000004888,20241007,621,1,,3572.0,43888.8,CARD,PAID,TX-9WZ5SNVO990C,00:49:39
7000004910,20241007,63,1,,2378.0,42717.6,GATEWAY,PAID,TX-SLKIM65NG3WP,01:10:29
7000006823,20241007,1108,1,,,49005.0,CARD,PAID,TX-DJRQWWRXWE8E,12:17:17
7000007050,20241007,1233,2,2.0,3565.0,29403.0,CARD,REFUNDED,TX-GENUE64GMCV5,07:00:50
7000007057,20241007,214,1,,2236.0,110653.05,CARD,PAID,TX-XBIVRPF28TCK,10:46:21
7000007521,20241007,1168,1,,1306.0,40704.0,CARD,PAID,TX-03SNSF8H15C2,10:33:42
7000007622,20241007,77,1,,,34659.0,CARD,PAID,TX-3UOQGODWACON,15:31:01
7000008198,20241007,748,2,4.0,1570.0,19057.5,CASH,PAID,TX-1DOT7WQNWZAZ,16:42:32
7000009223,20241007,1203,2,1.0,1622.0,39204.0,CASH,PAID,TX-KNCW0BY3AVP6,06:38:57
7000010002,20241007,893,1,,2372.0,89544.6,GATEWAY,PAID,TX-8F883COH20AO,11:36:29
7000011049,20241007,359,1,,1332.0,15901.5,CARD,PAID,TX-HS4YXK2JO8V0,13:57:03
7000011391,20241007,1017,1,,2044.0,44278.5,CARD,PAID,TX-4NFQAGRYZELS,01:00:40
7000000821,20241008,599,1,,4131.0,65388.0,CARD,PAID,TX-J5DUYYWJOYGK,01:28:14
7000001710,20241008,146,1,,2696.0,44460.0,CARD,PAID,TX-XX91V7DCWZ66,10:50:50
7000002023,20241008,825,2,3.0,1504.0,13068.0,CARD,PAID,TX-TPYRDIP3IAJ4,20:58:58
7000002846,20241008,1103,1,,,37800.0,CARD,PAID,TX-BIHTQX6Y51G4,11:48:46
7000002993,20241008,214,1,,2488.0,36300.0,GATEWAY,PAID,TX-YKOFD5HODIM0,03:48:22
7000003983,20241008,167,2,4.0,2535.0,38115.0,CASH,PAID,TX-0R6L5I7VLESM,21:34:38
7000005657,20241008,685,2,2.0,1169.0,34485.0,CASH,PAID,TX-WTPWE5ZE9H3B,04:12:51
7000005948,20241008,697,1,,2594.0,18987.0,CARD,PAID,TX-IAA2OY5HSDHN,04:50:22
7000007374,20241008,56,2,2.0,1948.0,36300.0,CASH,PAID,TX-JC4BIWYPAQ2C,15:07:22
7000007392,20241008,291,2,3.0,2804.0,18104.62,CARD,REFUNDED,TX-9HP02GWOFBQA,04:19:59
7000008511,20241008,1313,1,,1379.0,72665.1,CARD,PAID,TX-5EJ7WLN1NIXK,13:37:19
7000008884,20241008,1088,2,1.0,1647.0,17242.5,CASH,REFUNDED,TX-VP9NW00SA5BO,07:43:21
7000009099,20241008,1186,1,,3064.0,57891.0,CARD,PAID,TX-KP6VHX73PGM8,10:59:29
7000009318,20241008,211,2,4.0,2688.0,40510.8,CARD,PAID,TX-3N47ND5C2ZCP,01:33:14
7000009517,20241008,1308,1,,2527.0,37500.0,CARD,PAID,TX-WDKCMT70HK2L,13:15:21
7000009621,20241008,1003,1,,1862.0,57800.25,CARD,PAID,TX-SH60FII0NQKE,06:28:54
7000009682,20241008,1402,2,3.0,2366.0,42688.8,CARD,PAID,TX-2A0RB4MPAXFT,16:53:35
7000009843,20241008,318,1,,1913.0,96862.68,GATEWAY,PAID,TX-DM15H88VVD3T,17:11:54
7000009893,20241008,1360,2,1.0,2652.0,64555.92,CARD,PAID,TX-BF66CYJKA6WZ,02:12:51
7000010657,20241008,1239,2,3.0,2752.0,56029.05,CARD,PAID,TX-FOL6GIWBMG7M,21:12:29
7000010850,20241008,989,1,,3459.0,18987.0,CARD,PAID,TX-ZFBYWM2LUADJ,23:54:06
7000011419,20241008,23,1,,3352.0,25729.2,CARD,PAID,TX-YIBS6JL9D5PH,01:36:45
7000011936,20241008,1125,1,,3874.0,74126.7,GATEWAY,PAID,TX-6XXH7LDKN0W8,14:35:42
7000000342,20241009,499,1,,2436.0,18142.5,CARD,PAID,TX-96NJWU73365R,09:08:07
7000000582,20241009,844,1,,2888.0,27036.0,GATEWAY,PAID,TX-RS20FE51T2KL,03:18:36
7000001084,20241009,1029,1,,,52627.5,GATEWAY,PAID,TX-CTAIJQZP1VTJ,05:28:12
7000001156,20241009,728,1,,1988.0,126135.0,GATEWAY,PAID,TX-E54IBTH076D4,17:36:27
7000001712,20241009,174,1,,2875.0,31546.8,GATEWAY,PAID,TX-9PLILM8Q8161,13:31:19
7000002433,20241009,1195,1,,1514.0,43588.8,CARD,PAID,TX-LKU9EMYH5YRY,20:23:15
7000002599,20241009,726,2,3.0,4185.0,36300.0,CARD,PAID,TX-RYWNYUVW9NR9,10:49:11
7000002702,20241009,628,1,,,13314.6,CARD,PAID,TX-FT2E26I1XT6P,15:50:10
7000003178,20241009,475,2,4.0,3905.0,35283.6,CARD,PAID,TX-11O64S1YTNYR,22:52:10
7000003750,20241009,738,2,1.0,3118.0,32670.0,CASH,PAID,TX-OJXLB534DG42,08:55:58
7000003870,20241009,621,1,,4164.0,70288.5,CARD,PAID,TX-KLZTSKNDXMKE,14:01:32
7000003878,20241009,373,1,,1554.0,69144.0,GATEWAY,PAID,TX-XG8TR0P2B4AU,13:00:36
7000004124,20241009,294,1,,3905.0,93646.5,GATEWAY,PAID,TX-H0532UYVW8U1,20:33:52
7000004167,20241009,495,2,1.0,1927.0,14229.6,TRANSFER,PAID,TX-FSCZR89D9DL9,01:15:58
7000004511,20241009,801,2,1.0,3416.0,53201.28,CASH,PAID,TX-5MHGXOLPFLW1,08:15:03
7000005869,20241009,1406,2,2.0,1784.0,38419.92,CASH,PAID,TX-G2KKRVYSD9Y5,15:23:09
7000007052,20241009,255,1,,1732.0,41382.0,CARD,PAID,TX-MOFDPEDBLKDU,19:26:26
7000007066,20241009,1415,2,2.0,3484.0,32670.0,CARD,PAID,TX-GDAS2OUGIXTA,09:31:12
7000007375,20241009,547,1,,,61975.8,CARD,PAID,TX-ZNLL00MFMOOO,19:24:41
7000007830,20241009,1210,1,,2134.0,47373.6,GATEWAY,PAID,TX-RBYHL63414CZ,02:48:33
7000008455,20241009,1416,1,,2396.0,35685.0,GATEWAY,PAID,TX-73K4G1NRCOAM,11:53:42
7000008733,20241009,196,2,1.0,3778.0,78408.0,CARD,PAID,TX-W8UQ8UO1CSSH,23:59:58
7000009817,20241009,428,2,2.0,1936.0,26136.0,CASH,PAID,TX-48M83XX97WU3,08:27:34
7000009986,20241009,400,2,3.0,1194.0,46554.75,CASH,PAID,TX-ZJLH9KKAYL49,18:30:56
7000010242,20241009,658,1,,1740.0,26136.0,CARD,PAID,TX-G3HOMY2LFFI1,09:50:07
7000010559,20241009,906,1,,3628.0,15429.6,CARD,REFUNDED,TX-MZ9VWBESPO19,10:52:01
7000011634,20241009,808,1,,,15720.0,CARD,PAID,TX-DSJELHZMVLHQ,14:54:43
7000011702,20241009,723,1,,3690.0,27636.0,GATEWAY,PAID,TX-850H1ICEK39O,04:56:21
7000000911,20241010,679,1,,1317.0,16020.0,CARD,PAID,TX-IM425VK3ZUQE,08:42:11
7000001858,20241010,688,1,,2271.0,40404.0,CARD,PAID,TX-N4US8GUE4TQN,14:59:31
7000002340,20241010,1231,1,,3381.0,31246.8,GATEWAY,PAID,TX-9E8IEUNHZJ7J,20:43:53
7000002865,20241010,304,1,,1924.0,39319.92,GATEWAY,PAID,TX-WRD7LJC7P9E3,08:36:24
7000004836,20241010,676,1,,3223.0,69502.08,CARD,PAID,TX-TBF61VWAGJKK,08:52:29
7000004937,20241010,821,1,,1796.0,40104.0,GATEWAY,PAID,TX-BO6DWKBCC7OK,00:36:22
7000005144,20241010,684,2,3.0,1086.0,45992.1,CASH,PAID,TX-RBLQ6QDQC64F,18:17:58
7000005222,20241010,1261,1,,4140.0,26513.28,CARD,PAID,TX-1H7CYZT5YE4V,17:37:01
7000006775,20241010,168,2,2.0,,45738.0,CARD,PAID,TX-Q0RY5L8YZK0H,13:58:29
7000007348,20241010,840,1,,,36783.6,CARD,PAID,TX-V09J7YRHNFE4,15:39:35
7000007501,20241010,647,2,1.0,3446.0,54450.0,CASH,PAID,TX-TE8P5RRHH65Y,05:55:56
7000008838,20241010,231,1,,1520.0,36209.25,CARD,PAID,TX-1MD2AXNFBFVA,03:22:45
7000009095,20241010,203,2,1.0,4037.0,29040.0,CARD,PAID,TX-KS1HU5C5B69N,06:30:55
7000009132,20241010,1097,1,,3758.0,30240.0,GATEWAY,PAID,TX-60HGMXAIOML0,09:22:12
7000009165,20241010,779,1,,2695.0,46420.2,GATEWAY,PAID,TX-CLK3R1GL58NQ,19:00:00
7000009966,20241010,749,1,,2274.0,18150.0,CARD,PAID,TX-NO2911LZUD9S,09:26:13
7000010496,20241010,1068,2,3.0,3105.0,16335.0,CASH,PAID,TX-BKEF608I9X7N,14:24:01
7000010745,20241010,296,1,,3750.0,93402.0,CARD,PAID,TX-R9TBUYXMMO5L,07:12:57
7000011156,20241010,104,1,,1692.0,12961.2,GATEWAY,PAID,TX-2JEPPNT68Y9H,21:09:45
7000011173,20241010,634,1,,2961.0,29940.0,GATEWAY,PAID,TX-1PNZOKQJRP3X,12:10:52
7000000813,20241011,62,1,,1627.0,31692.0,CARD,PAID,TX-DB6YA1HB1VBU,23:34:29
7000001091,20241011,810,2,2.0,2423.0,31036.5,CARD,PAID,TX-1B00C6P3E7WE,22:45:19
7000002927,20241011,542,1,,2247.0,110997.9,CARD,PAID,TX-PTUML6T44F43,19:26:23
7000004827,20241011,832,2,4.0,,26136.0,CARD,PAID,TX-JJY0703CS3KK,17:24:09
7000005057,20241011,177,2,4.0,3079.0,13068.0,TRANSFER,PAID,TX-WQV8G14DPEU5,18:48:06
7000006302,20241011,665,1,,3546.0,35685.0,GATEWAY,PAID,TX-VM6VPNKJPF4K,05:18:15
7000006793,20241011,653,2,1.0,4149.0,48024.9,TRANSFER,PAID,TX-B4EQADIRFYLW,09:26:45
7000008519,20241011,907,1,,2534.0,15294.0,GATEWAY,PAID,TX-PSPQ3G346AJD,02:37:31
7000008864,20241011,874,1,,1834.0,53908.12,CARD,PAID,TX-Y1L93ZBMP4XF,09:18:03
7000010995,20241011,691,2,2.0,3508.0,82764.0,CARD,PAID,TX-BLR4TYO87MVG,13:25:21
7000011096,20241011,556,1,,2888.0,14229.6,GATEWAY,PAID,TX-NEAE667ZQ5IR,04:36:43
7000011505,20241011,837,1,,3530.0,54561.0,GATEWAY,PAID,TX-BNWIKW1C624P,02:53:50
7000011669,20241011,1397,1,,4027.0,37200.0,GATEWAY,PAID,TX-FT1XWORAE5XI,13:29:43
7000000241,20241012,179,2,1.0,3958.0,71874.0,CASH,PAID,TX-QH1J5TAC9PFH,09:32:46
7000001123,20241012,918,2,3.0,3548.0,15652.56,TRANSFER,PAID,TX-L7RQCS8GNEDO,09:48:19
7000001127,20241012,1355,1,,3879.0,43560.0,CARD,PAID,TX-LNJO8K9EFT5N,02:04:48
7000001670,20241012,1212,1,,3216.0,15652.56,CARD,PAID,TX-AINWNY5TNWFM,01:06:01
7000003675,20241012,1102,1,,2200.0,14921.4,GATEWAY,PAID,TX-9P2KGUJT2PTZ,03:05:45
7000003990,20241012,1295,1,,3941.0,76549.2,CARD,PAID,TX-ATWGRUCHEIP6,23:57:58
