nps_id,responded_date_id,customer_id,channel_id,score,comment,responded_at_time
13000000770,20240815,930,1,6,Atención muy buena,09:43:16
13000000944,20240815,507,2,9,Muy conforme con la calidad,11:11:37
13000001058,20240815,1410,1,4,,18:48:50
13000001314,20240815,986,1,1,Muy conforme con la calidad,18:55:04
13000002063,20240815,1430,2,7,,02:19:18
13000002399,20240815,1233,1,8,Muy conforme con la calidad,06:31:02
13000000140,20240816,4,1,0,Atención muy buena,07:39:35
13000000628,20240816,239,1,5,Entrega rápida y producto excelente,17:08:34
13000000714,20240816,670,2,9,Todo perfecto,19:05:03
13000002377,20240816,618,1,7,,19:59:31
13000000674,20240817,958,1,8,Volvería a comprar,17:46:52
13000001320,20240817,776,1,6,,19:58:56
13000002007,20240817,1474,1,3,Entrega rápida y producto excelente,17:27:18
13000002070,20240817,447,1,9,Muy conforme con la calidad,04:31:59
13000002084,20240817,1147,2,10,,02:13:59
13000000479,20240818,1253,1,7,Podría mejorar el empaque,14:21:10
13000000530,20240818,123,2,2,Muy conforme con la calidad,13:05:16
13000002001,20240818,1475,1,4,Todo perfecto,03:43:41
13000002033,20240818,1347,1,8,,19:01:41
13000002416,20240818,682,2,2,Entrega rápida y producto excelente,22:55:46
13000002471,20240818,112,1,4,Muy conforme con la calidad,09:59:11
13000000417,20240819,535,1,9,Volvería a comprar,21:17:35
13000000705,20240819,886,2,3,Muy conforme con la calidad,19:37:12
13000001192,20240819,1377,1,9,Muy conforme con la calidad,11:59:55
13000000612,20240820,987,1,9,Muy conforme con la calidad,20:16:53
13000001026,20240820,1165,2,2,Muy conforme con la calidad,00:35:34
13000001111,20240820,282,2,10,Tardó un poco más de lo esperado,02:04:34
13000001456,20240820,639,2,8,Muy conforme con la calidad,02:13:50
13000001515,20240820,519,1,10,Entrega rápida y producto excelente,01:30:57
13000000176,20240821,523,1,9,,18:04:29
13000000398,20240821,153,1,9,Muy conforme con la calidad,05:06:57
13000002150,20240821,457,1,8,Entrega rápida y producto excelente,04:53:18
13000000108,20240822,1123,1,8,Entrega rápida y producto excelente,13:36:21
13000000486,20240822,891,1,0,Entrega rápida y producto excelente,20:46:41
13000000772,20240822,688,2,1,Podría mejorar el empaque,03:49:31
13000001562,20240822,1323,2,9,Volvería a comprar,15:49:27
13000002023,20240822,1111,2,10,Tardó un poco más de lo esperado,02:38:26
13000000533,20240823,1334,2,7,Todo perfecto,08:58:05
13000000592,20240823,1158,1,0,,14:14:10
13000000794,20240823,1387,2,5,,10:58:15
13000000846,20240823,1480,2,9,Podría mejorar el empaque,16:21:14
13000000954,20240823,1040,2,4,Tardó un poco más de lo esperado,02:15:24
13000001428,20240823,604,1,6,Tardó un poco más de lo esperado,13:50:08
13000000421,20240824,544,1,9,Volvería a comprar,13:39:39
13000000547,20240824,398,1,9,Podría mejorar el empaque,10:06:53
13000000590,20240824,495,1,6,Muy conforme con la calidad,10:17:13
13000000630,20240824,1432,2,9,Volvería a comprar,10:56:31
13000002487,20240824,201,2,5,Atención muy buena,17:12:22
13000001452,20240825,447,2,10,Volvería a comprar,17:48:00
13000001593,20240825,425,1,8,Todo perfecto,05:40:01
13000002252,20240825,843,1,9,Entrega rápida y producto excelente,02:28:16
13000002506,20240825,1169,2,7,Volvería a comprar,20:54:41
13000002602,20240825,293,1,8,Atención muy buena,09:23:50
13000000790,20240826,203,2,7,Entrega rápida y producto excelente,03:03:20
13000001054,20240826,987,1,8,,12:22:53
13000001853,20240826,487,2,8,Entrega rápida y producto excelente,14:12:54
13000000484,20240827,1482,1,6,Todo perfecto,21:39:13
13000001057,20240828,1045,1,9,Tardó un poco más de lo esperado,17:18:20
13000001101,20240828,380,1,8,Entrega rápida y producto excelente,16:27:24
13000001608,20240828,831,2,9,Volvería a comprar,11:19:06
13000001980,20240828,28,1,0,Tardó un poco más de lo esperado,08:15:48
13000002490,20240828,1099,1,8,Atención muy buena,09:29:02
13000000107,20240829,1493,1,7,Muy conforme con la calidad,09:09:29
13000000825,20240829,117,2,10,Volvería a comprar,17:19:25
13000001200,20240829,1435,1,4,Muy conforme con la calidad,04:47:21
13000001337,20240829,1240,2,8,,09:35:46
13000001659,20240829,433,2,7,Volvería a comprar,05:17:33
13000001768,20240829,543,2,9,Muy conforme con la calidad,01:41:22
13000002234,20240829,1062,1,9,Podría mejorar el empaque,21:02:13
13000000031,20240830,661,1,10,Podría mejorar el empaque,23:16:06
13000000618,20240830,1339,2,8,Todo perfecto,07:19:38
13000001138,20240830,276,2,9,Atención muy buena,03:49:51
13000001541,20240830,488,2,1,,07:30:09
13000002685,20240830,1428,2,8,Volvería a comprar,19:42:10
13000000037,20240831,952,1,5,Podría mejorar el empaque,06:49:31
13000000962,20240831,947,1,6,,05:27:19
13000001762,20240831,946,1,3,Tardó un poco más de lo esperado,01:07:20
13000000383,20240901,921,2,10,Muy conforme con la calidad,08:42:48
13000001165,20240901,359,1,9,Muy conforme con la calidad,23:08:52
13000001646,20240901,1008,2,8,Atención muy buena,14:05:08
13000001708,20240901,878,1,1,Atención muy buena,03:07:10
13000002594,20240901,991,2,10,,04:26:51
13000001393,20240902,1475,2,9,Muy conforme con la calidad,08:46:20
13000001424,20240903,991,2,1,Tardó un poco más de lo esperado,15:23:50
13000001565,20240903,952,2,10,Volvería a comprar,05:40:52
13000001718,20240903,1034,2,9,,23:37:16
13000001758,20240903,434,1,10,Podría mejorar el empaque,13:31:35
13000000315,20240904,1286,1,10,Muy conforme con la calidad,12:14:01
13000000336,20240904,660,1,4,Tardó un poco más de lo esperado,23:59:05
13000000916,20240904,281,2,9,Tardó un poco más de lo esperado,19:03:40
13000001651,20240904,1388,2,7,Entrega rápida y producto excelente,20:34:17
13000001735,20240904,355,2,9,Volvería a comprar,09:13:22
13000002222,20240904,1186,2,10,Todo perfecto,02:27:34
13000002673,20240904,20,1,8,Volvería a comprar,08:42:57
13000000248,20240905,348,2,6,Entrega rápida y producto excelente,20:52:06
13000000594,20240905,150,1,2,Volvería a comprar,09:33:36
13000001118,20240905,553,2,9,Podría mejorar el empaque,04:59:33
13000000408,20240906,867,1,7,Todo perfecto,13:25:59
13000000776,20240906,1452,1,9,,08:27:32
13000001810,20240906,725,2,2,,13:08:44
13000000270,20240907,233,1,0,Todo perfecto,23:46:39
13000000458,20240907,425,2,10,Volvería a comprar,22:23:30
13000000730,20240907,173,1,9,Atención muy buena,20:26:33
13000000861,20240907,33,2,10,Muy conforme con la calidad,08:16:30
13000001108,20240907,1117,2,7,Atención muy buena,03:51:51
13000002576,20240907,1236,1,7,Entrega rápida y producto excelente,11:06:25
13000000143,20240908,317,1,1,Todo perfecto,07:10:51
13000000346,20240908,829,1,7,Podría mejorar el empaque,07:35:57
13000000788,20240908,877,1,2,,03:07:05
13000001492,20240908,691,2,1,Entrega rápida y producto excelente,16:35:26
13000002199,20240908,242,1,8,Podría mejorar el empaque,10:18:46
13000002381,20240908,630,2,8,Atención muy buena,12:39:27
13000002412,20240908,657,2,7,Volvería a comprar,01:37:04
13000000756,20240909,1134,1,9,,13:44:53
13000001504,20240909,973,2,10,Atención muy buena,04:42:04
13000001779,20240909,422,1,6,Volvería a comprar,08:54:10
13000002178,20240909,1311,2,1,Podría mejorar el empaque,09:10:18
13000002251,20240909,1373,2,3,Muy conforme con la calidad,18:09:51
13000000898,20240910,1176,1,10,Podría mejorar el empaque,06:07:40
13000001569,20240910,1029,2,8,Volvería a comprar,06:53:28
13000002152,20240910,1485,1,8,Podría mejorar el empaque,16:02:53
13000000902,20240911,1031,1,8,Podría mejorar el empaque,19:55:00
13000001223,20240911,1093,2,5,Muy conforme con la calidad,10:05:18
13000001757,20240911,900,2,7,Tardó un poco más de lo esperado,04:49:48
13000001903,20240911,253,1,8,Tardó un poco más de lo esperado,02:32:24
13000002291,20240911,1265,2,8,Tardó un poco más de lo esperado,08:04:54
13000002616,20240911,459,2,7,Atención muy buena,02:36:47
13000001305,20240912,1251,2,4,Todo perfecto,04:20:42
13000001429,20240913,1051,2,7,Tardó un poco más de lo esperado,22:14:23
13000002388,20240913,486,1,6,Volvería a comprar,15:34:54
13000001821,20240914,156,2,9,Todo perfecto,03:42:34
13000001981,20240914,1186,1,3,Entrega rápida y producto excelente,23:54:52
13000000466,20240915,626,1,8,,20:41:52
13000001015,20240915,1101,2,6,,14:20:39
13000001246,20240916,475,1,7,Tardó un poco más de lo esperado,03:01:20
13000002351,20240916,904,1,10,Tardó un poco más de lo esperado,12:39:18
13000002604,20240916,967,1,0,Tardó un poco más de lo esperado,03:37:33
13000001343,20240917,935,2,8,,23:04:19
13000001522,20240917,334,1,8,Tardó un poco más de lo esperado,05:08:57
13000000407,20240918,696,1,7,Volvería a comprar,23:36:33
13000000648,20240918,1174,1,6,Atención muy buena,10:49:42
13000001548,20240919,992,2,8,Entrega rápida y producto excelente,12:23:09
13000002116,20240919,505,1,7,Todo perfecto,12:45:46
13000002333,20240919,1048,1,6,,17:00:30
13000001366,20240920,42,1,8,,04:12:49
13000001686,20240920,380,1,10,Volvería a comprar,08:21:53
13000001658,20240921,955,1,7,Podría mejorar el empaque,21:45:43
13000001851,20240921,436,1,7,Muy conforme con la calidad,20:57:13
13000001911,20240921,584,1,0,Tardó un poco más de lo esperado,06:18:15
13000002109,20240921,1111,1,6,Muy conforme con la calidad,12:10:21
13000000171,20240922,609,1,6,,04:24:43
13000000658,20240922,254,1,6,Todo perfecto,01:56:03
13000001294,20240922,544,1,6,Atención muy buena,07:26:58
13000001834,20240922,1222,2,8,Muy conforme con la calidad,11:38:46
13000002672,20240922,610,2,9,Todo perfecto,09:35:57
13000001097,20240923,396,1,9,Todo perfecto,14:31:51
13000001299,20240923,403,1,6,Podría mejorar el empaque,21:03:06
13000001793,20240923,5,2,6,Volvería a comprar,20:28:35
13000002275,20240923,183,1,7,Atención muy buena,19:58:25
13000000074,20240924,822,1,9,Podría mejorar el empaque,19:46:26
13000000532,20240924,1172,1,5,Todo perfecto,12:11:09
13000000697,20240924,1294,1,10,Podría mejorar el empaque,01:20:00
13000001473,20240924,1170,2,8,Entrega rápida y producto excelente,02:05:17
13000001813,20240924,825,1,3,Todo perfecto,12:26:03
13000002687,20240924,899,1,4,Entrega rápida y producto excelente,22:26:40
13000000195,20240925,800,1,7,Todo perfecto,19:02:18
13000001206,20240925,978,1,7,,19:51:25
13000001309,20240925,541,2,6,Muy conforme con la calidad,22:33:24
13000001432,20240925,456,2,8,Atención muy buena,11:20:59
13000001748,20240925,581,1,2,Tardó un poco más de lo esperado,15:08:45
13000002633,20240925,245,1,10,Entrega rápida y producto excelente,13:36:02
13000002653,20240926,1059,2,7,Podría mejorar el empaque,16:00:32
13000000152,20240927,93,1,8,Tardó un poco más de lo esperado,01:34:02
13000001012,20240927,496,1,2,Muy conforme con la calidad,16:02:59
13000001177,20240927,1009,1,8,Entrega rápida y producto excelente,21:19:25
13000001882,20240927,15,1,9,Tardó un poco más de lo esperado,12:54:29
13000002647,20240927,1330,1,8,,10:17:30
13000000219,20240928,1045,1,3,Entrega rápida y producto excelente,02:51:20
13000000581,20240928,1095,1,7,Volvería a comprar,11:54:54
13000000934,20240928,628,1,8,Muy conforme con la calidad,15:31:35
13000001180,20240928,1127,1,10,,18:04:59
13000002027,20240928,1233,1,10,Muy conforme con la calidad,16:51:34
13000002139,20240929,1170,1,9,Podría mejorar el empaque,16:45:10
13000001181,20240930,22,1,6,Atención muy buena,17:00:48
13000001701,20241001,996,2,8,Muy conforme con la calidad,04:17:17
13000001770,20241001,474,2,6,Podría mejorar el empaque,06:12:43
13000001835,20241001,736,2,10,Tardó un poco más de lo esperado,16:43:39
13000000148,20241002,522,2,0,Podría mejorar el empaque,23:54:48
13000000464,20241002,284,1,10,Podría mejorar el empaque,05:22:07
13000000842,20241002,880,1,8,Todo perfecto,06:31:39
13000001990,20241002,353,1,8,Podría mejorar el empaque,20:08:32
13000000513,20241003,1396,2,8,Tardó un poco más de lo esperado,20:01:12
13000002050,20241003,1012,1,8,Todo perfecto,19:24:39
13000002278,20241003,1244,1,2,Entrega rápida y producto excelente,03:22:25
13000000135,20241004,1369,1,8,Podría mejorar el empaque,04:24:07
13000000272,20241004,1066,1,5,Atención muy buena,18:45:15
13000001612,20241004,539,2,8,Todo perfecto,05:42:25
13000001912,20241004,1202,2,9,Podría mejorar el empaque,15:23:46
13000002532,20241004,1271,1,10,Muy conforme con la calidad,13:50:58
13000000018,20241005,80,2,9,Entrega rápida y producto excelente,22:11:11
13000000056,20241005,804,2,7,Podría mejorar el empaque,09:06:36
13000000778,20241005,1385,1,10,Entrega rápida y producto excelente,05:23:11
13000001470,20241005,259,2,6,Atención muy buena,12:26:22
13000001664,20241005,62,1,10,Atención muy buena,06:04:05
13000000079,20241006,1412,2,0,Podría mejorar el empaque,13:55:55
13000000227,20241006,838,2,8,Todo perfecto,12:33:46
13000001043,20241006,94,2,9,Todo perfecto,13:37:34
13000001449,20241006,165,1,8,Todo perfecto,05:42:05
13000001870,20241006,250,1,8,Podría mejorar el empaque,20:47:52
13000001942,20241006,1109,2,10,Todo perfecto,10:04:27
13000002534,20241006,698,2,7,Volvería a comprar,03:57:35
13000000368,20241007,523,1,1,Tardó un poco más de lo esperado,15:22:24
13000000639,20241007,790,1,10,Muy conforme con la calidad,21:17:36
13000001271,20241007,220,2,7,Tardó un poco más de lo esperado,01:18:12
13000001422,20241007,873,1,9,Muy conforme con la calidad,09:17:43
13000001634,20241007,604,1,8,Entrega rápida y producto excelente,17:53:50
13000000103,20241008,248,2,9,Entrega rápida y producto excelente,07:56:45
13000000344,20241008,515,1,2,Todo perfecto,06:24:47
13000001874,20241008,1051,1,6,Podría mejorar el empaque,08:32:50
13000002349,20241008,1336,2,8,Muy conforme con la calidad,13:14:39
13000002525,20241008,276,1,7,Volvería a comprar,14:10:47
13000002605,20241008,1090,1,10,Muy conforme con la calidad,01:11:49
13000000170,20241009,710,2,8,,09:38:46
13000000483,20241009,403,1,1,Entrega rápida y producto excelente,02:40:49
13000000874,20241009,1237,1,7,Entrega rápida y producto excelente,10:56:28
13000000884,20241009,765,1,9,Tardó un poco más de lo esperado,14:23:36
13000000966,20241009,289,2,3,Todo perfecto,05:40:46
13000001596,20241009,983,2,9,Todo perfecto,22:06:00
13000001754,20241009,1116,1,8,Atención muy buena,13:39:01
13000001776,20241009,1174,1,6,Podría mejorar el empaque,12:23:00
13000002206,20241009,525,1,10,Tardó un poco más de lo esperado,05:56:39
13000002369,20241009,1296,1,7,Todo perfecto,08:44:04
13000000605,20241010,1309,2,9,Volvería a comprar,17:18:02
13000001597,20241010,1418,2,10,Entrega rápida y producto excelente,22:43:57
13000001752,20241010,325,2,10,,19:28:41
13000001996,20241010,1455,1,8,Podría mejorar el empaque,09:35:46
13000002474,20241010,310,1,8,Podría mejorar el empaque,05:22:30
13000000338,20241011,447,2,8,Atención muy buena,21:10:53
13000000435,20241011,1461,2,5,Volvería a comprar,10:47:13
13000001666,20241011,1214,1,8,Todo perfecto,01:58:45
13000002010,20241011,662,1,9,Todo perfecto,12:01:24
13000002330,20241011,1290,1,10,Atención muy buena,15:32:48
13000002545,20241011,960,2,9,Podría mejorar el empaque,15:43:00
13000000878,20241012,824,2,7,Tardó un poco más de lo esperado,01:50:13
13000002342,20241012,1203,2,9,Muy conforme con la calidad,17:38:57
13000000314,20241013,1488,1,9,Atención muy buena,16:39:39
13000000977,20241013,1130,1,10,Atención muy buena,14:53:11
13000001239,20241013,717,1,9,Tardó un poco más de lo esperado,20:55:37
13000001656,20241013,825,2,10,Entrega rápida y producto excelente,20:58:58
13000001854,20241013,1253,1,8,,12:07:41
13000002223,20241013,164,2,7,Todo perfecto,15:29:52
13000000699,20241014,1246,1,10,Volvería a comprar,15:40:38
13000001899,20241014,245,1,7,Entrega rápida y producto excelente,04:34:47
13000000072,20241015,56,2,9,Muy conforme con la calidad,02:07:22
13000002049,20241015,586,1,10,Todo perfecto,10:58:39
13000002549,20241015,167,2,9,Tardó un poco más de lo esperado,13:34:38
13000000086,20241016,653,1,9,Muy conforme con la calidad,16:02:50
13000000149,20241016,697,1,2,Entrega rápida y producto excelente,22:50:22
13000000888,20241016,801,2,10,Tardó un poco más de lo esperado,18:15:03
13000002005,20241016,1168,1,7,,22:33:42
13000002098,20241016,1402,2,2,Podría mejorar el empaque,07:53:35
13000000100,20241017,1004,1,4,Tardó un poco más de lo esperado,21:13:26
13000000544,20241017,476,1,9,,14:22:38
13000002567,20241017,844,1,5,Entrega rápida y producto excelente,04:18:36
13000000528,20241018,919,2,7,Tardó un poco más de lo esperado,11:04:43
13000002681,20241018,1210,1,9,Muy conforme con la calidad,03:48:33
13000000121,20241019,599,1,8,Volvería a comprar,20:28:14
13000000386,20241019,325,2,3,Volvería a comprar,19:15:44
13000001115,20241019,989,1,6,Atención muy buena,04:54:06
13000001171,20241019,1029,1,9,,14:28:12
13000001513,20241019,1313,1,5,Volvería a comprar,12:37:19
13000002072,20241019,179,2,7,Tardó un poco más de lo esperado,10:32:46
13000002090,20241019,373,1,10,Todo perfecto,06:00:36
13000002609,20241019,1261,1,9,Muy conforme con la calidad,02:37:01
13000000351,20241020,559,2,9,Tardó un poco más de lo esperado,10:29:55
13000000693,20241020,644,2,9,Volvería a comprar,09:27:30
13000000724,20241020,1222,2,6,Atención muy buena,13:19:18
13000000738,20241020,621,1,4,Tardó un poco más de lo esperado,13:01:32
13000001080,20241020,688,1,10,Todo perfecto,18:59:31
13000001733,20241020,721,2,8,Volvería a comprar,17:58:06
13000002039,20241020,33,2,7,Volvería a comprar,13:30:49
13000002268,20241020,542,1,9,Tardó un poco más de lo esperado,21:26:23
13000002470,20241020,62,1,6,Tardó un poco más de lo esperado,07:34:29
13000000269,20241021,289,2,7,,10:02:42
13000002176,20241021,665,1,8,Todo perfecto,10:18:15
13000001073,20241022,1269,2,5,Podría mejorar el empaque,22:48:27
13000002100,20241022,679,1,8,Podría mejorar el empaque,14:42:11
13000002661,20241022,762,1,8,,05:57:57
13000000057,20241023,500,2,9,Entrega rápida y producto excelente,07:11:59
13000000126,20241023,980,2,8,Atención muy buena,13:31:00
13000001104,20241023,1085,1,9,Entrega rápida y producto excelente,14:24:56
13000001348,20241023,269,2,7,Tardó un poco más de lo esperado,14:44:48
13000001444,20241023,503,2,1,Tardó un poco más de lo esperado,09:48:01
13000000512,20241024,1358,1,5,Entrega rápida y producto excelente,00:29:57
13000002512,20241024,889,2,7,,16:28:54
13000000737,20241025,1014,2,6,Entrega rápida y producto excelente,15:20:01
13000000969,20241025,350,2,7,Entrega rápida y producto excelente,13:22:29
13000002508,20241025,126,1,8,Atención muy buena,10:16:14
13000000024,20241026,960,1,6,Podría mejorar el empaque,18:33:14
13000000085,20241026,816,2,6,Entrega rápida y producto excelente,15:24:03
13000000975,20241026,1451,1,10,Podría mejorar el empaque,20:51:32
13000002430,20241026,472,2,5,Podría mejorar el empaque,14:04:49
13000000204,20241027,788,2,10,Podría mejorar el empaque,04:13:53
13000000313,20241027,1457,1,4,Tardó un poco más de lo esperado,01:01:22
13000000791,20241027,1049,2,10,Entrega rápida y producto excelente,19:23:07
13000000818,20241027,739,2,10,Volvería a comprar,16:02:57
13000001146,20241027,142,2,8,,08:47:10
13000002009,20241027,431,2,8,Volvería a comprar,04:54:52
13000001499,20241028,1244,1,10,Podría mejorar el empaque,07:21:21
13000001838,20241028,997,1,9,Tardó un poco más de lo esperado,14:26:53
13000002666,20241028,1419,1,9,Volvería a comprar,16:02:42
13000000268,20241029,416,1,6,Entrega rápida y producto excelente,22:00:32
13000001016,20241029,15,1,9,,10:30:00
13000001324,20241029,7,1,6,Tardó un poco más de lo esperado,21:16:05
13000001458,20241029,1322,2,7,,03:39:11
13000001491,20241029,415,2,7,Entrega rápida y producto excelente,03:34:43
13000002498,20241029,138,2,7,Todo perfecto,08:08:34
13000000993,20241030,168,2,9,,04:01:45
13000001475,20241030,1127,1,7,,12:44:16
13000001477,20241030,1371,2,6,Podría mejorar el empaque,02:45:22
13000002057,20241030,205,1,7,Todo perfecto,00:07:19
13000001064,20241031,468,1,6,Volvería a comprar,07:46:40
13000002466,20241031,113,1,10,,22:54:45
13000002553,20241031,223,2,4,Volvería a comprar,20:42:09
13000000409,20241101,690,1,10,Podría mejorar el empaque,22:51:39
13000000692,20241101,1362,1,9,Tardó un poco más de lo esperado,17:29:56
13000001061,20241101,350,2,10,Volvería a comprar,08:42:45
13000001410,20241101,1353,1,9,,03:43:32
13000001573,20241101,727,1,7,Atención muy buena,20:08:00
13000001794,20241101,1079,1,9,Tardó un poco más de lo esperado,14:36:20
13000002054,20241101,123,1,9,Todo perfecto,14:39:41
13000002080,20241101,1128,2,6,Podría mejorar el empaque,04:16:11
13000000330,20241102,554,1,7,Todo perfecto,13:43:36
13000001928,20241102,725,1,7,Podría mejorar el empaque,00:31:01
13000002004,20241102,1446,1,8,Podría mejorar el empaque,02:24:43
13000002030,20241102,1145,2,10,Muy conforme con la calidad,07:35:34
13000000263,20241103,1192,2,8,Tardó un poco más de lo esperado,14:07:34
13000001415,20241103,1498,1,8,Entrega rápida y producto excelente,03:48:44
13000001619,20241103,522,2,9,Atención muy buena,11:08:17
13000001947,20241103,1123,1,10,Atención muy buena,11:39:35
13000002126,20241103,1378,2,8,Podría mejorar el empaque,13:31:05
13000002572,20241103,569,1,10,Muy conforme con la calidad,06:40:43
13000000010,20241104,1330,1,6,,16:13:34
13000000341,20241104,16,1,7,Podría mejorar el empaque,09:51:44
13000000663,20241104,512,1,9,Tardó un poco más de lo esperado,20:36:32
13000001881,20241104,417,1,9,Volvería a comprar,12:52:09
13000001939,20241104,690,1,10,Atención muy buena,16:14:18
13000002624,20241104,1033,1,10,Atención muy buena,06:29:20
13000001713,20241105,462,2,9,Volvería a comprar,14:14:44
13000002304,20241105,1495,1,10,,01:34:26
13000000903,20241106,696,1,1,Atención muy buena,06:56:02
13000001304,20241106,818,2,8,Podría mejorar el empaque,18:23:23
13000001883,20241106,577,1,2,Todo perfecto,01:20:08
13000002232,20241106,32,2,7,Todo perfecto,18:24:25
13000002447,20241106,75,1,4,Tardó un poco más de lo esperado,06:27:22
13000000802,20241107,1473,2,6,Podría mejorar el empaque,04:46:54
13000002015,20241107,1289,2,7,Tardó un poco más de lo esperado,10:59:35
13000002551,20241107,1271,1,1,Muy conforme con la calidad,02:09:48
13000000838,20241108,1392,1,5,Podría mejorar el empaque,10:40:15
13000002130,20241108,1453,1,2,Entrega rápida y producto excelente,01:16:48
13000002523,20241108,873,1,9,,12:10:26
13000000830,20241109,914,2,9,Atención muy buena,19:49:57
13000000839,20241109,4,2,9,Entrega rápida y producto excelente,12:18:56
13000002092,20241109,652,2,9,Atención muy buena,05:37:22
13000000214,20241110,867,1,8,Muy conforme con la calidad,21:54:58
13000000373,20241110,397,1,8,Tardó un poco más de lo esperado,09:06:51
13000000716,20241110,1027,1,9,Volvería a comprar,03:32:22
13000002678,20241110,819,1,3,Atención muy buena,14:39:30
13000001011,20241111,769,1,7,Volvería a comprar,12:39:51
13000001048,20241111,731,1,1,,12:19:29
13000001847,20241111,549,2,2,Entrega rápida y producto excelente,09:47:59
13000001148,20241112,1169,1,7,Tardó un poco más de lo esperado,04:51:36
13000002076,20241112,707,1,9,Todo perfecto,21:51:46
13000002420,20241112,849,2,8,,05:51:55
13000000356,20241113,436,1,0,Atención muy buena,15:27:07
13000001879,20241113,144,2,5,Todo perfecto,11:17:27
13000002062,20241113,455,1,9,Entrega rápida y producto excelente,05:18:21
13000002253,20241113,307,1,9,Volvería a comprar,16:23:08
13000002535,20241113,1484,1,9,Podría mejorar el empaque,09:05:18
13000000380,20241114,1435,2,1,Podría mejorar el empaque,03:09:21
13000000507,20241114,11,2,8,Atención muy buena,22:42:02
13000000946,20241114,670,1,2,Tardó un poco más de lo esperado,10:41:57
13000001135,20241114,52,2,8,Tardó un poco más de lo esperado,02:55:01
13000001457,20241114,1257,2,10,Entrega rápida y producto excelente,09:19:16
13000001486,20241114,969,1,7,Todo perfecto,03:12:44
13000002214,20241114,1021,2,10,Muy conforme con la calidad,07:08:42
13000002323,20241114,171,1,9,Muy conforme con la calidad,08:28:47
13000001005,20241115,624,1,8,,12:40:21
13000001807,20241115,213,2,3,Volvería a comprar,20:40:50
13000001938,20241115,181,1,9,Entrega rápida y producto excelente,19:34:14
13000002083,20241115,88,1,10,Atención muy buena,16:19:19
13000001059,20241116,859,1,10,Atención muy buena,06:37:27
13000001163,20241116,854,2,10,Volvería a comprar,10:31:27
13000000309,20241117,845,1,9,Volvería a comprar,01:33:45
13000001649,20241117,976,2,9,Entrega rápida y producto excelente,04:05:47
13000001865,20241117,169,1,8,,00:20:48
13000000050,20241118,1467,1,8,Todo perfecto,16:03:56
13000001521,20241118,890,2,7,,05:43:03
13000001724,20241118,24,1,8,Podría mejorar el empaque,18:48:13
13000000553,20241119,466,1,8,,17:17:29
13000000554,20241119,191,1,9,Atención muy buena,01:05:53
13000000822,20241119,457,1,10,Podría mejorar el empaque,13:47:03
13000001480,20241119,370,2,5,Volvería a comprar,21:08:52
13000001665,20241119,269,2,4,Muy conforme con la calidad,12:17:28
13000001756,20241119,1439,2,2,Entrega rápida y producto excelente,03:08:44
13000001783,20241120,220,2,0,Entrega rápida y producto excelente,07:04:40
13000002462,20241120,486,2,9,Entrega rápida y producto excelente,02:26:59
13000000634,20241121,473,2,9,Atención muy buena,21:36:34
13000001544,20241121,783,1,9,Todo perfecto,20:03:58
13000001578,20241121,900,1,8,Tardó un poco más de lo esperado,03:34:24
13000000231,20241122,560,1,4,Atención muy buena,19:15:20
13000000277,20241122,713,1,6,Tardó un poco más de lo esperado,09:01:45
13000000924,20241122,357,2,4,Muy conforme con la calidad,11:24:04
13000001467,20241122,54,2,5,Podría mejorar el empaque,23:26:31
13000002022,20241122,391,2,4,Entrega rápida y producto excelente,03:10:35
13000002135,20241122,615,1,6,Atención muy buena,20:52:07
13000000994,20241123,452,2,10,,00:42:14
13000001786,20241123,975,1,4,Muy conforme con la calidad,06:04:43
13000001812,20241123,1003,2,8,Todo perfecto,14:17:26
13000002248,20241123,1263,2,9,Todo perfecto,15:53:58
13000000285,20241124,840,1,6,Muy conforme con la calidad,19:10:47
13000000449,20241124,336,2,2,Muy conforme con la calidad,03:49:06
13000000607,20241124,1123,2,9,Entrega rápida y producto excelente,03:12:53
13000001462,20241124,1313,1,10,Tardó un poco más de lo esperado,23:28:11
13000001530,20241124,111,1,5,Todo perfecto,06:27:05
13000001642,20241124,1011,2,7,Entrega rápida y producto excelente,19:56:41
13000001744,20241124,891,1,7,Tardó un poco más de lo esperado,18:42:45
13000002547,20241124,584,1,1,,06:28:22
13000001647,20241125,14,1,2,Muy conforme con la calidad,23:08:34
13000002163,20241125,634,2,3,Volvería a comprar,01:24:31
13000002446,20241125,1362,1,6,Todo perfecto,04:26:04
13000002456,20241125,683,2,10,Tardó un poco más de lo esperado,15:21:48
13000000250,20241126,251,2,7,Tardó un poco más de lo esperado,08:33:35
13000001725,20241126,1004,1,7,,04:45:24
13000000289,20241127,972,2,8,,19:02:18
13000000406,20241127,1359,1,9,Atención muy buena,17:42:26
13000001618,20241127,1004,2,9,Muy conforme con la calidad,00:08:36
13000000710,20241128,790,1,9,,00:40:32
13000000789,20241128,522,2,8,Muy conforme con la calidad,17:14:29
13000001091,20241128,405,2,7,Tardó un poco más de lo esperado,04:54:07
13000001385,20241128,1127,1,0,Atención muy buena,06:41:11
13000001700,20241128,1166,2,9,Todo perfecto,06:30:59
13000001994,20241128,1467,1,5,Volvería a comprar,04:08:59
13000002154,20241128,809,1,4,Todo perfecto,21:14:13
13000002368,20241128,216,1,6,,22:28:53
13000000467,20241129,195,1,9,Entrega rápida y producto excelente,16:47:27
